mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
31	31	0	0	3/4	4	1	VI				g	i		VI		VI							M	1	1	-3, 1, -2		-3	-3	3	23	0.11538461538461539	0.0625	3.1875	0.019230769230769232
32	32	0	0	3/4	4	1	Ger6	0	-4.5	/	g	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-3, 1, -2, 7		7	-3	0	10	0.0	0.0	1.625	0.0
32	32	1/2	1/2	3/4	4	1	It6				g	i		It6	It	vii	o	6	b3	V			It	1	1	-3, 1, 7		7	-3	0	7	0.0	0.0	1.0	0.0
33	33	0	0	3/4	4	1	V}{	0	-3.5	/	g	i		V		V						}{	M	1	1	2, 6, 3		2	2	0	16	0.0	0.0	2.0	0.0
33	33	1/2	1/2	3/4	4	1	i				g	i		i		i							m	1	1	1, -2, 2		1	1	8	8	0.5	0.25	0.75	0.25
34	34	0	0	3/4	4	1	V				g	i		V		V							M	1	1	2, 6, 3		2	2	0	16	0.0	0.0	2.0	0.0
34	34	1/2	1/2	3/4	4	1	i				g	i		i		i							m	1	1	1, -2, 2		1	1	8	8	0.5	0.25	0.75	0.25
35	35	0	0	3/4	4	1	V				g	i		V		V							M	1	1	2, 6, 3		2	2	0	16	0.0	0.0	2.0	0.0
35	35	1/2	1/2	3/4	4	1	i				g	i		i		i							m	1	1	1, -2, 2		1	1	8	8	0.5	0.25	0.75	0.25
36	36	0	0	3/4	4	1	V6}				g	i		V6		V		6				}	M	1	1	6, 3, 2		2	6	3	8	0.2727272727272727	0.0	1.0	0.0
36	36	1/4	1/4	3/4	4	1	V|HC				g	i		V		V					HC		M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
37	37	0	0	3/4	4	1	i{	0	-3.5	/	g	i		i		i						{	m	1	1	1, -2, 2		1	1	6	10	0.375	0.75	1.75	0.3
38	38	0	0	3/4	4	1	iv				g	i		iv		iv							m	1	1	0, -3, 1		0	0	4	11	0.26666666666666666	0.375	2.125	0.15
39	39	0	0	3/4	4	1	V(64)				g	i		V(64)		V			64				M	1	1	2, 1, -2		2	2	6	8	0.42857142857142855	0.75	1.375	0.35294117647058826
39	39	5/8	5/8	3/4	4	1	V7	-0.6	-2.5	/	g	i		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.375	0.0
40	40	0	0	3/4	4	1	i(94)}	-0.1	-4.5	/	g	i		i(94)		i			94			}	m	1	1	1, 0, 2	3	1	1	1	5	0.16666666666666666	0.5	0.75	0.4
40	40	1/4	1/4	3/4	4	1	i6				g	i		i6		i		6					m	1	1	-2, 2, 1		1	-2	1	3	0.25	0.125	0.625	0.16666666666666666
40	40	1/2	1/2	3/4	4	1	V|HC				g	i		V		V					HC		M	1	1	2, 6, 3		2	2	1	4	0.2	0.125	0.875	0.125
41	41	0	0	3/4	4	1	i6{				g	i		i6		i		6				{	m	1	1	-2, 2, 1		1	-2	3	19	0.13636363636363635	0.1875	2.4375	0.07142857142857142
42	42	0	0	3/4	4	1	#viio65				g	i		#viio65		#vii	o	65					o7	1	1	3, 0, -3, 6		6	3	0	22	0.0	0.0	3.25	0.0
43	43	0	0	3/4	4	1	i6				g	i		i6		i		6					m	1	1	-2, 2, 1		1	-2	0	5	0.0	0.0	1.125	0.0
43	43	1/4	1/4	3/4	4	1	V43				g	i		V43		V		43					Mm7	1	1	3, 0, 2, 6		2	3	0	4	0.0	0.0	1.0	0.0
43	43	1/2	1/2	3/4	4	1	i(4)				g	i		i(4)		i			4				m	1	1	1, 0, 2		1	1	0	3	0.0	0.0	0.75	0.0
43	43	5/8	5/8	3/4	4	1	i				g	i		i		i							m	1	1	1, -2, 2		1	1	0	1	0.0	0.0	0.125	0.0
44	44	0	0	3/4	4	1	V(64)}				g	i		V(64)		V			64			}	M	1	1	2, 1, -2		2	2	1	6	0.14285714285714285	0.125	1.875	0.0625
44	44	1/2	1/2	3/4	4	1	V|HC				g	i		V		V					HC		M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
45	45	0	0	3/4	4	1	i{				g	i		i		i						{	m	1	1	1, -2, 2		1	1	1	3	0.25	0.125	0.625	0.16666666666666666
46	46	0	0	3/4	4	1	V				g	i		V		V							M	1	1	2, 6, 3		2	2	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
47	47	0	0	3/4	4	1	i				g	i		i		i							m	1	1	1, -2, 2		1	1	2	6	0.25	0.25	1.25	0.16666666666666666
48	48	0	0	3/4	4	1	V7				g	i		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	2	10	0.16666666666666666	0.25	1.25	0.16666666666666666
49	49	0	0	3/4	4	1	i				g	i		i		i							m	1	1	1, -2, 2		1	1	2	7	0.2222222222222222	0.25	2.0	0.1111111111111111
50	50	0	0	3/4	4	1	V7				g	i		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	2	11	0.15384615384615385	0.25	2.0	0.1111111111111111
51	51	0	0	3/4	4	1	i				g	i		i		i							m	1	1	1, -2, 2		1	1	2	11	0.15384615384615385	0.25	2.75	0.08333333333333333
52	52	0	0	3/4	4	1	V7				g	i		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	2	13	0.13333333333333333	0.25	2.75	0.08333333333333333
53	53	0	0	3/4	4	1	i6	0	-4.5	/	g	i		i6		i		6					m	1	1	-2, 2, 1		1	-2	6	12	0.3333333333333333	0.375	1.875	0.16666666666666666
54	54	0	0	3/4	4	1	iv(^2)	-1	-3.5	/	g	i		iv(^2)		iv			^2				m	1	1	0, 2, 1		0	0	0	4	0.0	0.0	1.0	0.0
54	54	1/4	1/4	3/4	4	1	iv	0	-3.5	/	g	i		iv		iv							m	1	1	0, -3, 1		0	0	0	5	0.0	0.0	0.5625	0.0
54	54	1/2	1/2	3/4	4	1	V2	0	-3.5	/	g	i		V2		V		2					Mm7	1	1	0, 2, 6, 3		2	0	1	6	0.14285714285714285	0.0625	0.9375	0.0625
55	55	0	0	3/4	4	1	i6	0	-3.5	/	g	i		i6		i		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.8125	0.0
55	55	3/16	3/16	3/4	4	1	iv	0	-3.5	/	g	i		iv		iv							m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.1875	0.0
55	55	1/4	1/4	3/4	4	1	V(64)	0	-3.5	/	g	i		V(64)		V			64				M	1	1	2, 1, -2		2	2	0	4	0.0	0.0	1.0	0.0
55	55	1/2	1/2	3/4	4	1	V7	0	-3.5	/	g	i		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	4	0.0	0.0	1.0	0.0
56	56	0	0	3/4	4	1	i|PAC}	0	-3.5	/	g	i		i		i					PAC	}	m	1	1	1, -2, 2		1	1	0	6	0.0	0.0	1.5	0.0
57	57	0	0	3/4	4	1	I.I{	0	-5.5	/	g	I		I		I						{	M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	1.25	0.0
57	57	1/2	1/2	3/4	4	1	V43	0	-5.5	/	g	I		V43		V		43					Mm7	1	0	3, 0, 2, 6		2	3	2	7	0.2222222222222222	0.1875	1.0625	0.15
58	58	1/4	1/4	3/4	4	1	I6				g	I		I6		I		6					M	1	0	5, 2, 1		1	5	0	4	0.0	0.0	1.125	0.0
58	58	1/2	1/2	3/4	4	1	I				g	I		I		I							M	1	0	1, 5, 2		1	1	1	4	0.2	0.0625	0.8125	0.07142857142857142
59	59	0	0	3/4	4	1	V6				g	I		V6		V		6					M	1	0	6, 3, 2		2	6	0	5	0.0	0.0	1.25	0.0
59	59	1/4	1/4	3/4	4	1	V7				g	I		V7		V		7					Mm7	1	0	2, 6, 3, 0		2	2	1	3	0.25	0.125	0.625	0.16666666666666666
59	59	1/2	1/2	3/4	4	1	V6				g	I		V6		V		6					M	1	0	6, 3, 2		2	6	1	3	0.25	0.125	0.625	0.16666666666666666
60	60	0	0	3/4	4	1	I	0	-4.5	/	g	I		I		I							M	1	0	1, 5, 2		1	1	1	3	0.25	0.0	1.0	0.0
60	60	1/2	1/2	3/4	4	1	#viio7/vi	-4	-2.5	/	g	I		#viio7/vi		#vii	o	7		vi			o7	1	0	9, 6, 3, 0		9	9	0	4	0.0	0.0	1.0	0.0
61	61	0	0	3/4	4	1	vi				g	I		vi		vi							m	1	0	4, 1, 5		4	4	1	4	0.2	0.0	1.25	0.0
61	61	1/4	1/4	3/4	4	1	vi%2				g	I		vi%2		vi	%	2					%7	1	0	2, 4, 1, -2		4	2	0	3	0.0	0.0	0.75	0.0
61	61	1/2	1/2	3/4	4	1	V65/V	-0.6	-2.5	/	g	I		V65/V		V		65		V			Mm7	1	0	7, 4, 1, 3		3	7	0	4	0.0	0.0	1.0	0.0
62	62	0	0	3/4	4	1	V				g	I		V		V							M	1	0	2, 6, 3		2	2	3	6	0.3333333333333333	0.375	1.125	0.25
63	63	0	0	3/4	4	1	V(64)/V				g	I		V(64)/V		V			64	V			M	1	0	3, 2, 6		3	3	1	4	0.2	0.125	1.625	0.07142857142857142
63	63	1/2	1/2	3/4	4	1	V7/V				g	I		V7/V		V		7		V			Mm7	1	0	3, 7, 4, 1		3	3	1	4	0.2	0.0625	0.9375	0.0625
64	64	0	0	3/4	4	1	I/V|PAC}				g	I		I/V		I				V	PAC	}	M	1	0	2, 6, 3		2	2	1	7	0.125	0.0	2.5	0.0
65	65	1/4	1/4	3/4	4	1	iio/ii				g	I		iio/ii		ii	o			ii			o	1	0	5, 2, -1		5	5	0	8	0.0	0.0	2.0	0.0
66	66	0	0	3/4	4	1	V65/ii				g	I		V65/ii		V		65		ii			Mm7	1	0	8, 5, 2, 4		4	8	0	4	0.0	0.0	1.0	0.0
66	66	1/4	1/4	3/4	4	1	ii				g	I		ii		ii							m	1	0	3, 0, 4		3	3	4	11	0.26666666666666666	0.0625	2.1875	0.027777777777777776
67	67	1/2	1/2	3/4	4	1	iio				g	I		iio		ii	o						o	1	0	3, 0, -3		3	3	0	4	0.0	0.0	1.0	0.0
68	68	0	0	3/4	4	1	V65}				g	I		V65		V		65				}	Mm7	1	0	6, 3, 0, 2		2	6	0	4	0.0	0.0	1.0	0.0
68	68	1/4	1/4	3/4	4	1	I				g	I		I		I							M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	0.75	0.0
68	68	1/2	1/2	3/4	4	1	I6{				g	I		I6		I		6				{	M	1	0	5, 2, 1		1	5	1	5	0.16666666666666666	0.0625	0.9375	0.0625
69	69	0	0	3/4	4	1	IV(4)				g	I		IV(4)		IV			4				M	1	0	0, 6, 1		0	0	0	4	0.0	0.0	1.0	0.0
69	69	1/4	1/4	3/4	4	1	IV				g	I		IV		IV							M	1	0	0, 4, 1		0	0	1	6	0.14285714285714285	0.0625	0.8125	0.07142857142857142
70	70	0	0	3/4	4	1	ii6(11)				g	I		ii6(11)		ii		6	11				m	1	0	0, 4, 3	2	3	0	0	4	0.0	0.0	1.0	0.0
70	70	1/4	1/4	3/4	4	1	ii6				g	I		ii6		ii		6					m	1	0	0, 4, 3		3	0	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
71	71	0	0	3/4	4	1	V2				g	I		V2		V		2					Mm7	1	0	0, 2, 6, 3		2	0	1	13	0.07142857142857142	0.03125	2.96875	0.010416666666666666
72	72	0	0	3/4	4	1	I6				g	I		I6		I		6					M	1	0	5, 2, 1		1	5	2	10	0.16666666666666666	0.25	2.75	0.08333333333333333
73	73	0	0	3/4	4	1	ii6				g	I		ii6		ii		6					m	1	0	0, 4, 3		3	0	2	5	0.2857142857142857	0.0625	0.9375	0.0625
73	73	1/4	1/4	3/4	4	1	V(64)				g	I		V(64)		V			64				M	1	0	2, 1, 5		2	2	0	4	0.0	0.0	1.0	0.0
73	73	1/2	1/2	3/4	4	1	V7	0	-4.5	/	g	I		V7		V		7					Mm7	1	0	2, 6, 3, 0		2	2	0	4	0.0	0.0	1.0	0.0
74	74	0	0	3/4	4	1	I|PAC}				g	I		I		I					PAC	}	M	1	0	1, 5, 2		1	1	0	6	0.0	0.0	2.25	0.0
