mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
16	16	1/2	1/2	3/4	4	1	V|HC					A	I		V	V					HC		M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
17	17	0	0	3/4	4	1	IV{					A	I		IV	IV						{	M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	1.5	0.0
17	17	1/4	1/4	3/4	4	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	1	1	0.5	0.0625	0.1875	0.25
17	17	1/2	1/2	3/4	4	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	1	4	0.2	0.1875	0.8125	0.1875
18	18	0	0	3/4	4	1	#viio7(b86)/vi					A	I		#viio7(b86)/vi	#vii	o	7	b86	vi			o7	0	0	11, 8, 7, 2		11	11	3	4	0.42857142857142855	0.375	0.875	0.3
18	18	1/4	1/4	3/4	4	1	#viio/vi					A	I		#viio/vi	#vii	o			vi			o	0	0	11, 8, 5		11	11	2	1	0.6666666666666666	0.75	0.375	0.6666666666666666
18	18	1/2	1/2	3/4	4	1	vi(64)					A	I		vi(64)	vi			64				m	0	0	6, 5, 2		6	6	0	1	0.0	0.0	0.25	0.0
18	18	5/8	5/8	3/4	4	1	vi					A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	3	0.0	0.0	0.375	0.0
19	19	0	0	3/4	4	1	ii65					A	I		ii65	ii		65					mm7	0	0	2, 6, 3, 5		5	2	2	4	0.3333333333333333	0.0	1.25	0.0
19	19	1/4	1/4	3/4	4	1	ii7					A	I		ii7	ii		7					mm7	0	0	5, 2, 6, 3		5	5	0	5	0.0	0.0	0.75	0.0
19	19	1/2	1/2	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	2	4	0.3333333333333333	0.125	0.875	0.125
20	20	0	0	3/4	4	1	I|PAC}				1	A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	0	6	0.0	0.0	2.25	0.0
21	20	0	0	3/4	4	1	I|PAC}				2	A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	2.0	0.0
22	20	0	1/2	3/4	4	1	V{					A	I		V	V						{	M	0	0	4, 8, 5		4	4	0	1	0.0	0.0	0.25	0.0
23	21	0	0	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	21	0.0	0.0	2.25	0.0
25	23	0	0	3/4	4	1	V7					A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	21	0.0	0.0	3.75	0.0
26	24	0	0	3/4	4	1	I|IAC}					A	I		I	I					IAC	}	M	0	0	3, 7, 4		3	3	0	6	0.0	0.0	1.5	0.0
27	25	0	0	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	15	0.0	0.0	2.25	0.0
28	26	0	0	3/4	4	1	V6	-0.2	-3.5	/		A	I		V6	V		6					M	0	0	8, 5, 4		4	8	4	6	0.4	0.25	1.0	0.2
28	26	1/2	1/2	3/4	4	1	V.I	-0.1	-3.5	/		A	V		I	I							M	0	0	4, 8, 5		4	4	2	5	0.2857142857142857	0.125	0.875	0.125
29	27	0	0	3/4	4	1	V65					A	V		V65	V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	9	0.0	0.0	2.25	0.0
29	27	1/2	1/2	3/4	4	1	I					A	V		I	I							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	0.75	0.0
30	28	0	0	3/4	4	1	V65					A	V		V65	V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	9	0.0	0.0	2.25	0.0
30	28	1/2	1/2	3/4	4	1	I					A	V		I	I							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	0.75	0.0
31	29	0	0	3/4	4	1	IV	-0.3	-4.5	/		A	V		IV	IV							M	0	0	3, 7, 4		3	3	2	4	0.3333333333333333	0.0625	0.75	0.07692307692307693
31	29	3/16	3/16	3/4	4	1	ii6	0	-4.5	/		A	V		ii6	ii		6					m	0	0	3, 7, 6		6	3	0	3	0.0	0.0	0.1875	0.0
31	29	1/4	1/4	3/4	4	1	V(64)	0	-4.5	/		A	V		V(64)	V			64				M	0	0	5, 4, 8		5	5	0	4	0.0	0.0	1.0	0.0
31	29	1/2	1/2	3/4	4	1	V7	0	-4.5	/		A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	4	0.0	0.0	1.0	0.0
32	30	0	0	3/4	4	1	I|PAC}					A	V		I	I					PAC	}	M	0	0	4, 8, 5		4	4	0	6	0.0	0.0	1.5	0.0
34	31	0	0	3/4	4	1	I.#viio43/ii	0	-3.5	/		A	I		#viio43/ii	#vii	o	43		ii			o7	0	0	4, 1, 10, 7		10	4	0	12	0.0	0.0	1.5	0.0
35	32	0	0	3/4	4	1	V43/ii	0	-4.5	/		A	I		V43/ii	V		43		ii			Mm7	0	0	7, 4, 6, 10		6	7	2	16	0.1111111111111111	0.125	2.875	0.041666666666666664
36	33	0	0	3/4	4	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	0	12	0.0	0.0	1.5	0.0
37	34	0	0	3/4	4	1	V43	0	-3.5	/		A	I		V43	V		43					Mm7	0	0	5, 2, 4, 8		4	5	2	16	0.1111111111111111	0.125	2.875	0.041666666666666664
38	35	0	0	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	6	0.0	0.0	1.0	0.0
38	35	1/4	1/4	3/4	4	1	V65					A	I		V65	V		65					Mm7	0	0	8, 5, 2, 4		4	8	0	6	0.0	0.0	1.0	0.0
38	35	1/2	1/2	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	6	0.0	0.0	1.0	0.0
39	36	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	9	0.0	0.0	1.25	0.0
39	36	1/2	1/2	3/4	4	1	V65					A	I		V65	V		65					Mm7	0	0	8, 5, 2, 4		4	8	0	6	0.0	0.0	1.0	0.0
40	37	0	0	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	6	0.0	0.0	1.5	0.0
40	37	1/4	1/4	3/4	4	1	V65					A	I		V65	V		65					Mm7	0	0	8, 5, 2, 4		4	8	0	5	0.0	0.0	0.75	0.0
40	37	1/2	1/2	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	0.75	0.0
41	38	0	0	3/4	4	1	V(64)}					A	I		V(64)	V			64			}	M	0	0	4, 3, 7		4	4	0	5	0.0	0.0	1.75	0.0
41	38	1/4	1/4	3/4	4	1	V|HC					A	I		V	V					HC		M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
42	39	0	0	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	21	0.0	0.0	2.25	0.0
44	41	0	0	3/4	4	1	V7					A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	21	0.0	0.0	3.75	0.0
45	42	0	0	3/4	4	1	I|IAC}					A	I		I	I					IAC	}	M	0	0	3, 7, 4		3	3	0	18	0.0	0.0	3.0	0.0
47	44	0	0	3/4	4	1	IV					A	I		IV	IV							M	0	0	2, 6, 3		2	2	0	9	0.0	0.0	1.25	0.0
47	44	1/2	1/2	3/4	4	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	0	3	0.0	0.0	0.25	0.0
48	45	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	6	0.0	0.0	1.5	0.0
48	45	1/4	1/4	3/4	4	1	V65					A	I		V65	V		65					Mm7	0	0	8, 5, 2, 4		4	8	0	5	0.0	0.0	0.75	0.0
48	45	1/2	1/2	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	0.75	0.0
49	46	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	6	0.0	0.0	1.5	0.0
49	46	1/4	1/4	3/4	4	1	V65					A	I		V65	V		65					Mm7	0	0	8, 5, 2, 4		4	8	0	5	0.0	0.0	0.75	0.0
49	46	1/2	1/2	3/4	4	1	I					A	I		I	I							M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	0.75	0.0
50	47	0	0	3/4	4	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	0	6	0.0	0.0	1.0	0.0
50	47	1/4	1/4	3/4	4	1	V(64)					A	I		V(64)	V			64				M	0	0	4, 3, 7		4	4	0	6	0.0	0.0	1.0	0.0
50	47	1/2	1/2	3/4	4	1	V7					A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	6	0.0	0.0	1.0	0.0
51	48	0	0	3/4	4	1	I|PAC}	0	-4.5	/	1	A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	1.25	0.0
52	48	0	0	3/4	4	1	I|PAC}	0	-4.5	/	2	A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	1.25	0.0
53	49	0	0	3/4	4	1	I{	0	-4.5	/		A	I		I	I						{	M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.75	0.0
53	49	1/4	1/4	3/4	4	1	I6	0	-4.5	/		A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	1	0.0	0.0	0.25	0.0
53	49	1/2	1/2	3/4	4	1	V7	0	-4.5	/		A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	4	0.0	0.0	1.0	0.0
54	50	0	0	3/4	4	1	vi(64)					A	I		vi(64)	vi			64				m	0	0	6, 5, 2		6	6	3	4	0.42857142857142855	0.375	0.875	0.3
54	50	1/4	1/4	3/4	4	1	vi					A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	3	0.0	0.0	1.5	0.0
54	50	1/2	1/2	3/4	4	1	I64					A	I		I64	I		64					M	0	0	4, 3, 7		3	4	0	1	0.0	0.0	0.25	0.0
55	51	0	0	3/4	4	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	3	4	0.42857142857142855	0.1875	0.8125	0.1875
55	51	1/4	1/4	3/4	4	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	3	4	0.42857142857142855	0.1875	0.625	0.23076923076923078
55	51	1/2	1/2	3/4	4	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	3	4	0.42857142857142855	0.1875	0.625	0.23076923076923078
56	52	0	0	3/4	4	1	V(64)}					A	I		V(64)	V			64			}	M	0	0	4, 3, 7		4	4	1	4	0.2	0.25	1.75	0.125
56	52	1/2	1/2	3/4	4	1	V|HC					A	I		V	V					HC		M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
57	53	0	0	3/4	4	1	IV{					A	I		IV	IV						{	M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	1.5	0.0
57	53	1/4	1/4	3/4	4	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	1	1	0.5	0.0625	0.1875	0.25
57	53	1/2	1/2	3/4	4	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	1	4	0.2	0.1875	0.8125	0.1875
58	54	0	0	3/4	4	1	#viio7(b86)/vi					A	I		#viio7(b86)/vi	#vii	o	7	b86	vi			o7	0	0	11, 8, 7, 2		11	11	3	4	0.42857142857142855	0.375	0.875	0.3
58	54	1/4	1/4	3/4	4	1	#viio/vi					A	I		#viio/vi	#vii	o			vi			o	0	0	11, 8, 5		11	11	2	1	0.6666666666666666	0.75	0.375	0.6666666666666666
58	54	1/2	1/2	3/4	4	1	vi(64)					A	I		vi(64)	vi			64				m	0	0	6, 5, 2		6	6	0	1	0.0	0.0	0.25	0.0
58	54	5/8	5/8	3/4	4	1	vi					A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	3	0.0	0.0	0.375	0.0
59	55	0	0	3/4	4	1	ii65					A	I		ii65	ii		65					mm7	0	0	2, 6, 3, 5		5	2	2	4	0.3333333333333333	0.0	1.25	0.0
59	55	1/4	1/4	3/4	4	1	ii7					A	I		ii7	ii		7					mm7	0	0	5, 2, 6, 3		5	5	0	5	0.0	0.0	0.75	0.0
59	55	1/2	1/2	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	2	4	0.3333333333333333	0.125	0.875	0.125
60	56	0	0	3/4	4	1	I|PAC}					A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	0	6	0.0	0.0	2.25	0.0
61	57	0	0	3/4	4	1	V{					A	I		V	V						{	M	0	0	4, 8, 5		4	4	2	4	0.3333333333333333	0.125	1.875	0.0625
61	57	1/4	1/4	3/4	4	1	V7					A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	6	11	0.35294117647058826	0.5	3.25	0.13333333333333333
63	59	0	0	3/4	4	1	I64					A	I		I64	I		64					M	0	0	4, 3, 7		3	4	9	14	0.391304347826087	0.75	5.0	0.13043478260869565
65	61	0	0	3/4	4	1	I{					A	I		I	I						{	M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.75	0.0
65	61	1/4	1/4	3/4	4	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	1	0.0	0.0	0.25	0.0
65	61	1/2	1/2	3/4	4	1	V7					A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	4	0.0	0.0	1.0	0.0
66	62	0	0	3/4	4	1	vi(64)					A	I		vi(64)	vi			64				m	0	0	6, 5, 2		6	6	3	4	0.42857142857142855	0.375	0.875	0.3
66	62	1/4	1/4	3/4	4	1	vi					A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	3	0.0	0.0	1.5	0.0
66	62	1/2	1/2	3/4	4	1	I64					A	I		I64	I		64					M	0	0	4, 3, 7		3	4	0	1	0.0	0.0	0.25	0.0
67	63	0	0	3/4	4	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	3	4	0.42857142857142855	0.1875	0.8125	0.1875
67	63	1/4	1/4	3/4	4	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	3	4	0.42857142857142855	0.1875	0.625	0.23076923076923078
67	63	1/2	1/2	3/4	4	1	ii6					A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	3	4	0.42857142857142855	0.1875	0.625	0.23076923076923078
68	64	0	0	3/4	4	1	V(64)}					A	I		V(64)	V			64			}	M	0	0	4, 3, 7		4	4	1	4	0.2	0.25	1.75	0.125
68	64	1/2	1/2	3/4	4	1	V|HC					A	I		V	V					HC		M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
69	65	0	0	3/4	4	1	IV{					A	I		IV	IV						{	M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	1.5	0.0
69	65	1/4	1/4	3/4	4	1	ii					A	I		ii	ii							m	0	0	5, 2, 6		5	5	1	1	0.5	0.0625	0.1875	0.25
69	65	1/2	1/2	3/4	4	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	1	4	0.2	0.1875	0.8125	0.1875
70	66	0	0	3/4	4	1	#viio/vi					A	I		#viio/vi	#vii	o			vi			o	0	0	11, 8, 5		11	11	7	3	0.7	1.25	1.125	0.5263157894736842
70	66	1/2	1/2	3/4	4	1	vi(64)					A	I		vi(64)	vi			64				m	0	0	6, 5, 2		6	6	0	1	0.0	0.0	0.25	0.0
70	66	5/8	5/8	3/4	4	1	vi					A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	3	0.0	0.0	0.375	0.0
71	67	0	0	3/4	4	1	ii65					A	I		ii65	ii		65					mm7	0	0	2, 6, 3, 5		5	2	2	4	0.3333333333333333	0.0	1.25	0.0
71	67	1/4	1/4	3/4	4	1	ii7					A	I		ii7	ii		7					mm7	0	0	5, 2, 6, 3		5	5	0	5	0.0	0.0	0.75	0.0
71	67	1/2	1/2	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	2	4	0.3333333333333333	0.125	0.875	0.125
72	68	0	0	3/4	4	1	I|PAC}					A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
73	69	0	0	3/4	4	1	V7{					A	I		V7	V		7				{	Mm7	0	0	4, 8, 5, 2		4	4	2	7	0.2222222222222222	0.0625	2.9375	0.020833333333333332
74	70	0	0	3/4	4	1	vi|DC}					A	I		vi	vi					DC	}	m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	1.0	0.0
75	71	0	0	3/4	4	1	ii6{					A	I		ii6	ii		6				{	m	0	0	2, 6, 5		5	2	0	5	0.0	0.0	2.0	0.0
75	71	1/2	1/2	3/4	4	1	V7					A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	5	0.0	0.0	1.0	0.0
76	72	0	0	3/4	4	1	I|PAC}					A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	9	13	0.4090909090909091	2.25	3.25	0.4090909090909091
78	74	1/2	1/2	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.75	0.0
79	75	0	0	3/4	4	1	I6					A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	2.25	0.0
80	76	0	0	3/4	4	1	V					A	I		V	V							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	3.0	0.0
81	77	0	0	3/4	4	1	I}					A	I		I	I						}	M	0	0	3, 7, 4		3	3	0	12	0.0	0.0	3.0	0.0
