mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
3	2	4	4	0.5	1/8	1/8	6/8	4	1	1/8			1/8	1		3	45	A2	2	31
3	2	4	4	0.5	1/8	1/8	6/8	3	1	1/8			1/8	1		0	48	C3	3	26
3	2	9/2	9/2	0.5	1/4	1/4	6/8	4	1	1/8			1/8	1		5	47	B2	2	32
3	2	9/2	9/2	0.5	1/4	1/4	6/8	3	1	1/8			1/8	1		2	50	D3	3	27
3	2	9/2	9/2	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		0	60	C4	4	23
3	2	9/2	9/2	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		3	69	A4	4	19
3	2	5	5	0.5	3/8	3/8	6/8	4	1	1/8			1/8	1		0	48	C3	3	33
3	2	5	5	0.5	3/8	3/8	6/8	3	1	1/8			1/8	1		4	52	E3	3	28
3	2	5	5	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		0	60	C4	4	24
3	2	5	5	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1		3	69	A4	4	20
3	2	11/2	11/2	0.5	1/2	1/2	6/8	4	1	1/8			1/8	1		5	47	B2	2	34
3	2	11/2	11/2	0.5	1/2	1/2	6/8	3	1	1/8			1/8	1		2	50	D3	3	29
3	2	6	6	0.5	5/8	5/8	6/8	4	1	1/8			1/8	1		3	45	A2	2	35
3	2	6	6	0.5	5/8	5/8	6/8	3	1	1/8			1/8	1		0	48	C3	3	30
3	2	6	6	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		4	64	E4	4	25
3	2	6	6	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		0	72	C5	5	21
4	3	13/2	13/2	3.0	0	0	6/8	3	1	3/4			1/2	3/2		2	50	D3	3	44
4	3	13/2	13/2	3.0	0	0	6/8	4	1	3/4			1/2	3/2		2	50	D3	3	45
4	3	13/2	13/2	2.0	0	0	6/8	2	1	1/2			1/2	1	1	-1	65	F4	4	41
4	3	13/2	13/2	1.0	0	0	6/8	1	1	1/4			1/4	1		-2	70	Bb4	4	36
4	3	15/2	15/2	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		2	74	D5	5	37
4	3	8	8	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		-1	77	F5	5	38
4	3	17/2	17/2	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1	-1	-1	65	F4	4	42
4	3	17/2	17/2	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		2	74	D5	5	39
4	3	9	9	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		2	62	D4	4	43
4	3	9	9	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		-2	70	Bb4	4	40
5	4	19/2	19/2	1.5	0	0	6/8	3	1	3/8			1/4	3/2		4	52	E3	3	54
5	4	19/2	19/2	1.5	0	0	6/8	4	1	3/8			1/4	3/2		4	52	E3	3	56
5	4	19/2	19/2	1.0	0	0	6/8	2	1	1/4			1/4	1		0	60	C4	4	50
5	4	19/2	19/2	1.0	0	0	6/8	1	1	1/4			1/4	1		3	69	A4	4	46
5	4	21/2	21/2	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		5	59	B3	3	51
5	4	21/2	21/2	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		8	68	G#4	4	47
5	4	11	11	1.0	3/8	3/8	6/8	4	1	1/4			1/4	1		4	40	E2	2	57
5	4	11	11	1.0	3/8	3/8	6/8	3	1	1/4			1/4	1		4	52	E3	3	55
5	4	11	11	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		5	59	B3	3	52
5	4	11	11	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		8	68	G#4	4	48
5	4	12	12	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		0	72	C5	5	53
5	4	12	12	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		4	76	E5	5	49
6	5	25/2	25/2	0.5	0	0	6/8	2	1	1/8			1/8	1		3	69	A4	4	62
6	5	25/2	25/2	0.5	0	0	6/8	1	1	1/8			1/8	1		0	72	C5	5	58
6	5	13	13	0.5	1/8	1/8	6/8	4	1	1/8			1/8	1		3	45	A2	2	70
6	5	13	13	0.5	1/8	1/8	6/8	3	1	1/8			1/8	1		3	57	A3	3	66
6	5	27/2	27/2	0.5	1/4	1/4	6/8	4	1	1/8			1/8	1		3	57	A3	3	71
6	5	27/2	27/2	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		4	64	E4	4	63
6	5	27/2	27/2	0.5	1/4	1/4	6/8	3	1	1/8			1/8	1		3	69	A4	4	67
6	5	27/2	27/2	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		0	72	C5	5	59
6	5	14	14	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		2	62	D4	4	64
6	5	14	14	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		5	71	B4	4	60
6	5	29/2	29/2	0.5	1/2	1/2	6/8	4	1	1/8			1/8	1		4	40	E2	2	72
6	5	29/2	29/2	0.5	1/2	1/2	6/8	3	1	1/8			1/8	1		4	52	E3	3	68
6	5	15	15	0.5	5/8	5/8	6/8	4	1	1/8			1/8	1		4	52	E3	3	73
6	5	15	15	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		2	62	D4	4	65
6	5	15	15	0.5	5/8	5/8	6/8	3	1	1/8			1/8	1		4	64	E4	4	69
6	5	15	15	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		5	71	B4	4	61
7	6	31/2	31/2	1.0	0	0	6/8	2	1	1/4			1/4	1		0	60	C4	4	78
7	6	31/2	31/2	1.0	0	0	6/8	1	1	1/4			1/4	1		3	69	A4	4	74
7	6	16	16	0.5	1/8	1/8	6/8	4	1	1/8			1/8	1		3	45	A2	2	87
7	6	16	16	0.5	1/8	1/8	6/8	3	1	1/8			1/8	1		0	48	C3	3	82
7	6	33/2	33/2	0.5	1/4	1/4	6/8	4	1	1/8			1/8	1		5	47	B2	2	88
7	6	33/2	33/2	0.5	1/4	1/4	6/8	3	1	1/8			1/8	1		2	50	D3	3	83
7	6	33/2	33/2	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		0	60	C4	4	79
7	6	33/2	33/2	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		3	69	A4	4	75
7	6	17	17	0.5	3/8	3/8	6/8	4	1	1/8			1/8	1		0	48	C3	3	89
7	6	17	17	0.5	3/8	3/8	6/8	3	1	1/8			1/8	1		4	52	E3	3	84
7	6	17	17	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		0	60	C4	4	80
7	6	17	17	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1		3	69	A4	4	76
7	6	35/2	35/2	0.5	1/2	1/2	6/8	4	1	1/8			1/8	1		5	47	B2	2	90
7	6	35/2	35/2	0.5	1/2	1/2	6/8	3	1	1/8			1/8	1		2	50	D3	3	85
7	6	18	18	0.5	5/8	5/8	6/8	4	1	1/8			1/8	1		3	45	A2	2	91
7	6	18	18	0.5	5/8	5/8	6/8	3	1	1/8			1/8	1		0	48	C3	3	86
7	6	18	18	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		4	64	E4	4	81
7	6	18	18	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		0	72	C5	5	77
8	7	37/2	37/2	1.0	0	0	6/8	3	1	1/4			1/4	1		2	50	D3	3	99
8	7	37/2	37/2	1.0	0	0	6/8	4	1	1/4			1/4	1		2	50	D3	3	101
8	7	37/2	37/2	1.0	0	0	6/8	2	1	1/4			1/4	1		-1	65	F4	4	97
8	7	37/2	37/2	1.0	0	0	6/8	1	1	1/4			1/4	1		-2	70	Bb4	4	92
8	7	39/2	39/2	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		2	74	D5	5	93
8	7	20	20	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		-1	77	F5	5	94
8	7	41/2	41/2	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		4	76	E5	5	95
8	7	21	21	0.5	5/8	5/8	6/8	4	1	1/8			1/8	1		4	52	E3	3	102
8	7	21	21	0.5	5/8	5/8	6/8	3	1	1/8			1/8	1		5	59	B3	3	100
8	7	21	21	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		2	62	D4	4	98
8	7	21	21	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		8	68	G#4	4	96
9	8	43/2	43/2	1.0	0	0	6/8	4	1	1/4			1/4	1		3	45	A2	2	109
9	8	43/2	43/2	1.5	0	0	6/8	3	1	3/8			1/4	3/2		8	56	G#3	3	107
9	8	43/2	43/2	1.5	0	0	6/8	2	1	3/8			1/4	3/2		2	62	D4	4	105
9	8	43/2	43/2	1.5	0	0	6/8	1	1	3/8			1/4	3/2		5	71	B4	4	103
9	8	45/2	45/2	0.5	1/4	1/4	6/8	4	1	1/8			1/8	1		3	57	A3	3	110
9	8	23	23	1.0	3/8	3/8	6/8	4	1	1/4			1/4	1		3	45	A2	2	111
9	8	23	23	1.0	3/8	3/8	6/8	3	1	1/4			1/4	1		3	57	A3	3	108
9	8	23	23	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		0	60	C4	4	106
9	8	23	23	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		3	69	A4	4	104
10	9	49/2	49/2	0.5	0	0	6/8	1	1	1/8			1/8	1		0	72	C5	5	112
10	9	25	25	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		0	72	C5	5	113
10	9	51/2	51/2	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		0	72	C5	5	114
10	9	26	26	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		0	72	C5	5	115
10	9	53/2	53/2	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		0	72	C5	5	116
10	9	27	27	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		0	72	C5	5	117
11	10	55/2	55/2	0.5	0	0	6/8	4	1	1/8			1/8	1		4	64	E4	4	136
11	10	55/2	55/2	0.5	0	0	6/8	3	1	1/8			1/8	1		1	67	G4	4	130
11	10	55/2	55/2	0.5	0	0	6/8	2	1	1/8			1/8	1		-2	70	Bb4	4	126
11	10	55/2	55/2	0.5	0	0	6/8	1	1	1/8			1/8	1		0	72	C5	5	118
11	10	28	28	0.5	1/8	1/8	6/8	4	1	1/8			1/8	1		4	64	E4	4	137
11	10	28	28	0.5	1/8	1/8	6/8	3	1	1/8			1/8	1		1	67	G4	4	131
11	10	28	28	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		-2	70	Bb4	4	127
11	10	28	28	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		0	72	C5	5	119
11	10	57/2	57/2	0.5	1/4	1/4	6/8	4	1	1/8			1/8	1		4	64	E4	4	138
11	10	57/2	57/2	0.5	1/4	1/4	6/8	3	1	1/8			1/8	1		1	67	G4	4	132
11	10	57/2	57/2	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		-2	70	Bb4	4	128
11	10	57/2	57/2	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		0	72	C5	5	120
11	10	29	29	0.5	3/8	3/8	6/8	4	1	1/8			1/8	1		4	64	E4	4	139
11	10	29	29	0.5	3/8	3/8	6/8	3	1	1/8			1/8	1		1	67	G4	4	133
11	10	29	29	1.5	3/8	3/8	6/8	2	1	3/8		3/8_r8_0	1/4	3/2		-2	70	Bb4	4	129
11	10	29	29	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		0	72	C5	5	121
11	10	59/2	59/2	0.5	1/2	1/2	6/8	4	1	1/8			1/8	1		4	64	E4	4	140
11	10	59/2	59/2	0.5	1/2	1/2	6/8	3	1	1/8			1/8	1		1	67	G4	4	134
11	10	59/2	59/2	0.25	1/2	1/2	6/8	1	1	1/16			1/16	1		2	74	D5	5	122
11	10	119/4	119/4	0.25	9/16	9/16	6/8	1	1	1/16			1/16	1		4	76	E5	5	123
11	10	30	30	0.5	5/8	5/8	6/8	4	1	1/8			1/8	1		4	64	E4	4	141
11	10	30	30	0.5	5/8	5/8	6/8	3	1	1/8			1/8	1		1	67	G4	4	135
11	10	30	30	0.25	5/8	5/8	6/8	1	1	1/16			1/16	1		-1	77	F5	5	124
11	10	121/4	121/4	0.25	11/16	11/16	6/8	1	1	1/16			1/16	1		1	79	G5	5	125
12	11	61/2	61/2	0.5	0	0	6/8	3	1	1/8			1/8	1		-1	65	F4	4	154
12	11	61/2	61/2	0.5	0	0	6/8	4	1	1/8			1/8	1		-1	65	F4	4	158
12	11	61/2	61/2	0.5	0	0	6/8	2	1	1/8			1/8	1		3	69	A4	4	150
12	11	61/2	61/2	0.5	0	0	6/8	1	1	1/8			1/8	1		3	81	A5	5	142
12	11	31	31	0.5	1/8	1/8	6/8	4	1	1/8			1/8	1		-1	65	F4	4	159
12	11	31	31	0.5	1/8	1/8	6/8	3	1	1/8			1/8	1		3	69	A4	4	155
12	11	31	31	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		0	72	C5	5	151
12	11	31	31	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		3	81	A5	5	143
12	11	63/2	63/2	0.5	1/4	1/4	6/8	4	1	1/8			1/8	1		-1	65	F4	4	160
12	11	63/2	63/2	0.5	1/4	1/4	6/8	3	1	1/8			1/8	1		3	69	A4	4	156
12	11	63/2	63/2	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		0	72	C5	5	152
12	11	63/2	63/2	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		3	81	A5	5	144
12	11	32	32	1.5	3/8	3/8	6/8	4	1	3/8			1/4	3/2		-1	65	F4	4	161
12	11	32	32	1.5	3/8	3/8	6/8	3	1	3/8			1/4	3/2		3	69	A4	4	157
12	11	32	32	1.5	3/8	3/8	6/8	2	1	3/8			1/4	3/2		0	72	C5	5	153
12	11	32	32	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		3	81	A5	5	145
12	11	65/2	65/2	0.25	1/2	1/2	6/8	1	1	1/16			1/16	1		-2	82	Bb5	5	146
12	11	131/4	131/4	0.25	9/16	9/16	6/8	1	1	1/16			1/16	1		3	81	A5	5	147
12	11	33	33	0.25	5/8	5/8	6/8	1	1	1/16			1/16	1		1	79	G5	5	148
12	11	133/4	133/4	0.25	11/16	11/16	6/8	1	1	1/16			1/16	1		-1	77	F5	5	149
13	12	67/2	67/2	0.5	0	0	6/8	4	1	1/8			1/8	1		1	67	G4	4	174
13	12	67/2	67/2	0.5	0	0	6/8	3	1	1/8			1/8	1		-2	70	Bb4	4	170
13	12	67/2	67/2	0.5	0	0	6/8	2	1	1/8			1/8	1		0	72	C5	5	166
13	12	67/2	67/2	0.5	0	0	6/8	1	1	1/8			1/8	1		4	76	E5	5	162
13	12	34	34	0.5	1/8	1/8	6/8	4	1	1/8			1/8	1		1	67	G4	4	175
13	12	34	34	0.5	1/8	1/8	6/8	3	1	1/8			1/8	1		-2	70	Bb4	4	171
13	12	34	34	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		0	72	C5	5	167
13	12	34	34	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		4	76	E5	5	163
13	12	69/2	69/2	0.5	1/4	1/4	6/8	4	1	1/8			1/8	1		1	67	G4	4	176
13	12	69/2	69/2	0.5	1/4	1/4	6/8	3	1	1/8			1/8	1		-2	70	Bb4	4	172
13	12	69/2	69/2	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		0	72	C5	5	168
13	12	69/2	69/2	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		4	76	E5	5	164
13	12	35	35	1.0	3/8	3/8	6/8	4	1	1/4			1/4	1		1	67	G4	4	177
13	12	35	35	1.0	3/8	3/8	6/8	3	1	1/4			1/4	1		-2	70	Bb4	4	173
13	12	35	35	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		0	72	C5	5	169
13	12	35	35	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1		4	76	E5	5	165
14	13	73/2	73/2	0.5	0	0	6/8	1	1	1/8			1/8	1		-1	77	F5	5	178
14	13	37	37	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		-1	77	F5	5	179
14	13	75/2	75/2	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		-1	77	F5	5	180
14	13	38	38	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		-1	77	F5	5	181
14	13	77/2	77/2	0.25	1/2	1/2	6/8	1	1	1/16			1/16	1		1	79	G5	5	182
14	13	155/4	155/4	0.25	9/16	9/16	6/8	1	1	1/16			1/16	1		-1	77	F5	5	183
14	13	39	39	0.25	5/8	5/8	6/8	1	1	1/16			1/16	1		4	76	E5	5	184
14	13	157/4	157/4	0.25	11/16	11/16	6/8	1	1	1/16			1/16	1		2	74	D5	5	185
15	14	79/2	79/2	0.5	0	0	6/8	4	1	1/8			1/8	1		4	64	E4	4	198
15	14	79/2	79/2	0.5	0	0	6/8	3	1	1/8			1/8	1		1	67	G4	4	194
15	14	79/2	79/2	0.5	0	0	6/8	2	1	1/8			1/8	1		-2	70	Bb4	4	190
15	14	79/2	79/2	0.5	0	0	6/8	1	1	1/8			1/8	1		7	73	C#5	5	186
15	14	40	40	0.5	1/8	1/8	6/8	4	1	1/8			1/8	1		4	64	E4	4	199
15	14	40	40	0.5	1/8	1/8	6/8	3	1	1/8			1/8	1		1	67	G4	4	195
15	14	40	40	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		-2	70	Bb4	4	191
15	14	40	40	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		7	73	C#5	5	187
15	14	81/2	81/2	0.5	1/4	1/4	6/8	4	1	1/8			1/8	1		4	64	E4	4	200
15	14	81/2	81/2	0.5	1/4	1/4	6/8	3	1	1/8			1/8	1		1	67	G4	4	196
15	14	81/2	81/2	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		-2	70	Bb4	4	192
15	14	81/2	81/2	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		7	73	C#5	5	188
15	14	41	41	1.0	3/8	3/8	6/8	4	1	1/4			1/4	1		4	64	E4	4	201
15	14	41	41	1.0	3/8	3/8	6/8	3	1	1/4			1/4	1		1	67	G4	4	197
15	14	41	41	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		-2	70	Bb4	4	193
15	14	41	41	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1		7	73	C#5	5	189
16	15	85/2	85/2	0.5	0	0	6/8	3	1	1/8			1/8	1		7	49	C#3	3	214
16	15	85/2	85/2	0.5	0	0	6/8	4	1	1/8			1/8	1		7	49	C#3	3	220
16	15	85/2	85/2	0.5	0	0	6/8	1	1	1/8			1/8	1		7	61	C#4	4	202
16	15	85/2	85/2	0.5	0	0	6/8	2	1	1/8			1/8	1		7	61	C#4	4	208
16	15	43	43	0.5	1/8	1/8	6/8	3	1	1/8			1/8	1		2	50	D3	3	215
16	15	43	43	0.5	1/8	1/8	6/8	4	1	1/8			1/8	1		2	50	D3	3	221
16	15	43	43	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		2	62	D4	4	203
16	15	43	43	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		2	62	D4	4	209
16	15	87/2	87/2	0.5	1/4	1/4	6/8	3	1	1/8			1/8	1		4	52	E3	3	216
16	15	87/2	87/2	0.5	1/4	1/4	6/8	4	1	1/8			1/8	1		4	52	E3	3	222
16	15	87/2	87/2	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		4	64	E4	4	204
16	15	87/2	87/2	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		4	64	E4	4	210
16	15	44	44	0.5	3/8	3/8	6/8	3	1	1/8			1/8	1		-1	53	F3	3	217
16	15	44	44	0.5	3/8	3/8	6/8	4	1	1/8			1/8	1		-1	53	F3	3	223
16	15	44	44	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		-1	65	F4	4	205
16	15	44	44	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		-1	65	F4	4	211
16	15	89/2	89/2	0.5	1/2	1/2	6/8	3	1	1/8			1/8	1		1	55	G3	3	218
16	15	89/2	89/2	0.5	1/2	1/2	6/8	4	1	1/8			1/8	1		1	55	G3	3	224
16	15	89/2	89/2	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		1	67	G4	4	206
16	15	89/2	89/2	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		1	67	G4	4	212
16	15	45	45	0.5	5/8	5/8	6/8	3	1	1/8			1/8	1		3	57	A3	3	219
16	15	45	45	0.5	5/8	5/8	6/8	4	1	1/8			1/8	1		3	57	A3	3	225
16	15	45	45	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		3	69	A4	4	207
16	15	45	45	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		3	69	A4	4	213
17	16	91/2	91/2	1.5	0	0	6/8	4	1	3/8			1/4	3/2		1	43	G2	2	232
17	16	91/2	91/2	1.5	0	0	6/8	3	1	3/8			1/4	3/2		4	52	E3	3	230
17	16	91/2	91/2	1.5	0	0	6/8	2	1	3/8			1/4	3/2		1	55	G3	3	228
17	16	91/2	91/2	1.5	0	0	6/8	1	1	3/8			1/4	3/2		0	60	C4	4	226
17	16	47	47	1.0	3/8	3/8	6/8	4	1	1/4			1/4	1		1	43	G2	2	233
17	16	47	47	1.0	3/8	3/8	6/8	3	1	1/4			1/4	1		2	50	D3	3	231
17	16	47	47	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		1	55	G3	3	229
17	16	47	47	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1		5	59	B3	3	227
18	17	97/2	97/2	0.0	0	0	6/8	1	1	0	grace16		1/16	1		3	81	A5	5	234
18	17	97/2	97/2	0.0	0	0	6/8	1	1	0	grace16		1/16	1		1	79	G5	5	235
18	17	97/2	97/2	0.0	0	0	6/8	1	1	0	grace16		1/16	1		6	78	F#5	5	236
18	17	97/2	97/2	1.0	0	0	6/8	4	1	1/4			1/4	1		0	48	C3	3	266
18	17	97/2	97/2	0.25	0	0	6/8	3	1	1/16			1/16	1		4	64	E4	4	254
18	17	97/2	97/2	0.25	0	0	6/8	2	1	1/16			1/16	1		1	67	G4	4	242
18	17	97/2	97/2	1.0	0	0	6/8	1	1	1/4			1/4	1		1	79	G5	5	237
18	17	195/4	195/4	0.25	1/16	1/16	6/8	3	1	1/16			1/16	1		-1	65	F4	4	255
18	17	195/4	195/4	0.25	1/16	1/16	6/8	2	1	1/16			1/16	1		3	69	A4	4	243
18	17	49	49	0.25	1/8	1/8	6/8	3	1	1/16			1/16	1		4	64	E4	4	256
18	17	49	49	0.25	1/8	1/8	6/8	2	1	1/16			1/16	1		1	67	G4	4	244
18	17	197/4	197/4	0.25	3/16	3/16	6/8	3	1	1/16			1/16	1		2	62	D4	4	257
18	17	197/4	197/4	0.25	3/16	3/16	6/8	2	1	1/16			1/16	1		-1	65	F4	4	245
18	17	99/2	99/2	0.25	1/4	1/4	6/8	3	1	1/16			1/16	1		0	60	C4	4	258
18	17	99/2	99/2	0.25	1/4	1/4	6/8	2	1	1/16			1/16	1		4	64	E4	4	246
18	17	199/4	199/4	0.25	5/16	5/16	6/8	3	1	1/16			1/16	1		2	62	D4	4	259
18	17	199/4	199/4	0.25	5/16	5/16	6/8	2	1	1/16			1/16	1		-1	65	F4	4	247
18	17	50	50	0.0	3/8	3/8	6/8	1	1	0	grace16		1/16	1		3	81	A5	5	238
18	17	50	50	0.0	3/8	3/8	6/8	1	1	0	grace16		1/16	1		1	79	G5	5	239
18	17	50	50	0.0	3/8	3/8	6/8	1	1	0	grace16		1/16	1		6	78	F#5	5	240
18	17	50	50	1.0	3/8	3/8	6/8	4	1	1/4			1/4	1		0	48	C3	3	267
18	17	50	50	0.25	3/8	3/8	6/8	3	1	1/16			1/16	1		4	64	E4	4	260
18	17	50	50	0.25	3/8	3/8	6/8	2	1	1/16			1/16	1		1	67	G4	4	248
18	17	50	50	1.0	3/8	3/8	6/8	1	1	1/4			1/4	1		1	79	G5	5	241
18	17	201/4	201/4	0.25	7/16	7/16	6/8	3	1	1/16			1/16	1		-1	65	F4	4	261
18	17	201/4	201/4	0.25	7/16	7/16	6/8	2	1	1/16			1/16	1		3	69	A4	4	249
18	17	101/2	101/2	0.25	1/2	1/2	6/8	3	1	1/16			1/16	1		4	64	E4	4	262
18	17	101/2	101/2	0.25	1/2	1/2	6/8	2	1	1/16			1/16	1		1	67	G4	4	250
18	17	203/4	203/4	0.25	9/16	9/16	6/8	3	1	1/16			1/16	1		2	62	D4	4	263
18	17	203/4	203/4	0.25	9/16	9/16	6/8	2	1	1/16			1/16	1		-1	65	F4	4	251
18	17	51	51	0.25	5/8	5/8	6/8	3	1	1/16			1/16	1		0	60	C4	4	264
18	17	51	51	0.25	5/8	5/8	6/8	2	1	1/16			1/16	1		4	64	E4	4	252
18	17	205/4	205/4	0.25	11/16	11/16	6/8	3	1	1/16			1/16	1		4	64	E4	4	265
18	17	205/4	205/4	0.25	11/16	11/16	6/8	2	1	1/16			1/16	1		1	67	G4	4	253
19	18	103/2	103/2	0.0	0	0	6/8	1	1	0	grace16		1/16	1		3	81	A5	5	268
19	18	103/2	103/2	0.0	0	0	6/8	1	1	0	grace16		1/16	1		1	79	G5	5	269
19	18	103/2	103/2	0.0	0	0	6/8	1	1	0	grace16		1/16	1		6	78	F#5	5	270
