mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	2.0	0	0	2/2	2	1	1/2		1/2	1		2	62	D4	4	2
1	1	0	0	2.0	0	0	2/2	1	1	1/2		1/2	1		2	74	D5	5	0
1	1	1/2	1/2	0.5	1/8	1/8	2/2	4	1	1/8		1/8	1		1	55	G3	3	10
1	1	1/2	1/2	0.5	1/8	1/8	2/2	3	1	1/8		1/8	1		1	67	G4	4	4
1	1	1	1	0.5	1/4	1/4	2/2	4	1	1/8		1/8	1		1	55	G3	3	11
1	1	1	1	0.5	1/4	1/4	2/2	3	1	1/8		1/8	1		1	67	G4	4	5
1	1	3/2	3/2	0.5	3/8	3/8	2/2	4	1	1/8		1/8	1		-2	58	Bb3	3	12
1	1	3/2	3/2	0.5	3/8	3/8	2/2	3	1	1/8		1/8	1		-2	70	Bb4	4	6
1	1	2	2	2.0	1/2	1/2	2/2	2	1	1/2		1/2	1		1	67	G4	4	3
1	1	2	2	2.0	1/2	1/2	2/2	1	1	1/2		1/2	1		1	79	G5	5	1
1	1	5/2	5/2	0.5	5/8	5/8	2/2	4	1	1/8		1/8	1		-2	58	Bb3	3	13
1	1	5/2	5/2	0.5	5/8	5/8	2/2	3	1	1/8		1/8	1		-2	70	Bb4	4	7
1	1	3	3	0.5	3/4	3/4	2/2	4	1	1/8		1/8	1		-2	58	Bb3	3	14
1	1	3	3	0.5	3/4	3/4	2/2	3	1	1/8		1/8	1		-2	70	Bb4	4	8
1	1	7/2	7/2	0.5	7/8	7/8	2/2	4	1	1/8		1/8	1		2	62	D4	4	15
1	1	7/2	7/2	0.5	7/8	7/8	2/2	3	1	1/8		1/8	1		2	74	D5	5	9
2	2	4	4	2.0	0	0	2/2	2	1	1/2		1/2	1		6	66	F#4	4	18
2	2	4	4	2.0	0	0	2/2	1	1	1/2		1/2	1		6	78	F#5	5	16
2	2	9/2	9/2	0.5	1/8	1/8	2/2	4	1	1/8		1/8	1		3	57	A3	3	26
2	2	9/2	9/2	0.5	1/8	1/8	2/2	3	1	1/8		1/8	1		3	69	A4	4	20
2	2	5	5	0.5	1/4	1/4	2/2	4	1	1/8		1/8	1		3	57	A3	3	27
2	2	5	5	0.5	1/4	1/4	2/2	3	1	1/8		1/8	1		3	69	A4	4	21
2	2	11/2	11/2	0.5	3/8	3/8	2/2	4	1	1/8		1/8	1		0	60	C4	4	28
2	2	11/2	11/2	0.5	3/8	3/8	2/2	3	1	1/8		1/8	1		0	72	C5	5	22
2	2	6	6	2.0	1/2	1/2	2/2	2	1	1/2		1/2	1		-3	63	Eb4	4	19
2	2	6	6	2.0	1/2	1/2	2/2	1	1	1/2		1/2	1		-3	75	Eb5	5	17
2	2	13/2	13/2	0.5	5/8	5/8	2/2	4	1	1/8		1/8	1		1	55	G3	3	29
2	2	13/2	13/2	0.5	5/8	5/8	2/2	3	1	1/8		1/8	1		1	67	G4	4	23
2	2	7	7	0.5	3/4	3/4	2/2	4	1	1/8		1/8	1		1	55	G3	3	30
2	2	7	7	0.5	3/4	3/4	2/2	3	1	1/8		1/8	1		1	67	G4	4	24
2	2	15/2	15/2	0.5	7/8	7/8	2/2	4	1	1/8		1/8	1		-2	58	Bb3	3	31
2	2	15/2	15/2	0.5	7/8	7/8	2/2	3	1	1/8		1/8	1		-2	70	Bb4	4	25
3	3	8	8	0.5	0	0	2/2	4	1	1/8		1/8	1		6	54	F#3	3	48
3	3	8	8	1.0	0	0	2/2	2	1	1/4		1/4	1		2	62	D4	4	36
3	3	8	8	0.5	0	0	2/2	3	1	1/8		1/8	1		6	66	F#4	4	40
3	3	8	8	1.0	0	0	2/2	1	1	1/4		1/4	1		2	74	D5	5	32
3	3	17/2	17/2	0.5	1/8	1/8	2/2	4	1	1/8		1/8	1		3	57	A3	3	49
3	3	17/2	17/2	0.5	1/8	1/8	2/2	3	1	1/8		1/8	1		3	69	A4	4	41
3	3	9	9	0.5	1/4	1/4	2/2	4	1	1/8		1/8	1		1	55	G3	3	50
3	3	9	9	1.0	1/4	1/4	2/2	2	1	1/4		1/4	1		-3	63	Eb4	4	37
3	3	9	9	0.5	1/4	1/4	2/2	3	1	1/8		1/8	1		1	67	G4	4	42
3	3	9	9	1.0	1/4	1/4	2/2	1	1	1/4		1/4	1		-3	75	Eb5	5	33
3	3	19/2	19/2	0.5	3/8	3/8	2/2	4	1	1/8		1/8	1		-2	58	Bb3	3	51
3	3	19/2	19/2	0.5	3/8	3/8	2/2	3	1	1/8		1/8	1		-2	70	Bb4	4	43
3	3	10	10	0.5	1/2	1/2	2/2	4	1	1/8		1/8	1		6	54	F#3	3	52
3	3	10	10	1.0	1/2	1/2	2/2	2	1	1/4		1/4	1		2	62	D4	4	38
3	3	10	10	0.5	1/2	1/2	2/2	3	1	1/8		1/8	1		6	66	F#4	4	44
3	3	10	10	1.0	1/2	1/2	2/2	1	1	1/4		1/4	1		2	74	D5	5	34
3	3	21/2	21/2	0.5	5/8	5/8	2/2	4	1	1/8		1/8	1		3	57	A3	3	53
3	3	21/2	21/2	0.5	5/8	5/8	2/2	3	1	1/8		1/8	1		3	69	A4	4	45
3	3	11	11	0.5	3/4	3/4	2/2	4	1	1/8		1/8	1		6	54	F#3	3	54
3	3	11	11	1.0	3/4	3/4	2/2	2	1	1/4		1/4	1		0	60	C4	4	39
3	3	11	11	0.5	3/4	3/4	2/2	3	1	1/8		1/8	1		6	66	F#4	4	46
3	3	11	11	1.0	3/4	3/4	2/2	1	1	1/4		1/4	1		0	72	C5	5	35
3	3	23/2	23/2	0.5	7/8	7/8	2/2	4	1	1/8		1/8	1		2	50	D3	3	55
3	3	23/2	23/2	0.5	7/8	7/8	2/2	3	1	1/8		1/8	1		2	62	D4	4	47
4	4	12	12	0.0	0	0	2/2	1	1	0	appoggiatura	1/8	1		0	72	C5	5	56
4	4	12	12	0.0	0	0	2/2	2	1	0	appoggiatura	1/8	1		0	60	C4	4	59
4	4	12	12	0.5	0	0	2/2	4	1	1/8		1/8	1		1	43	G2	2	70
4	4	12	12	0.5	0	0	2/2	3	1	1/8		1/8	1		1	55	G3	3	62
4	4	12	12	2.0	0	0	2/2	2	1	1/2		1/2	1		-2	58	Bb3	3	60
4	4	12	12	2.0	0	0	2/2	1	1	1/2		1/2	1		-2	70	Bb4	4	57
4	4	25/2	25/2	0.5	1/8	1/8	2/2	4	1	1/8		1/8	1		3	45	A2	2	71
4	4	25/2	25/2	0.5	1/8	1/8	2/2	3	1	1/8		1/8	1		3	57	A3	3	63
4	4	13	13	0.5	1/4	1/4	2/2	4	1	1/8		1/8	1		-2	46	Bb2	2	72
4	4	13	13	0.5	1/4	1/4	2/2	3	1	1/8		1/8	1		-2	58	Bb3	3	64
4	4	27/2	27/2	0.5	3/8	3/8	2/2	4	1	1/8		1/8	1		0	48	C3	3	73
4	4	27/2	27/2	0.5	3/8	3/8	2/2	3	1	1/8		1/8	1		0	60	C4	4	65
4	4	14	14	0.5	1/2	1/2	2/2	4	1	1/8		1/8	1		2	50	D3	3	74
4	4	14	14	1.0	1/2	1/2	2/2	2	1	1/4		1/4	1		3	57	A3	3	61
4	4	14	14	0.5	1/2	1/2	2/2	3	1	1/8		1/8	1		2	62	D4	4	66
4	4	14	14	1.0	1/2	1/2	2/2	1	1	1/4		1/4	1		3	69	A4	4	58
4	4	29/2	29/2	0.5	5/8	5/8	2/2	4	1	1/8		1/8	1		6	54	F#3	3	75
4	4	29/2	29/2	0.5	5/8	5/8	2/2	3	1	1/8		1/8	1		6	66	F#4	4	67
4	4	15	15	0.5	3/4	3/4	2/2	4	1	1/8		1/8	1		3	57	A3	3	76
4	4	15	15	0.5	3/4	3/4	2/2	3	1	1/8		1/8	1		3	69	A4	4	68
4	4	31/2	31/2	0.5	7/8	7/8	2/2	4	1	1/8		1/8	1		6	54	F#3	3	77
4	4	31/2	31/2	0.5	7/8	7/8	2/2	3	1	1/8		1/8	1		6	66	F#4	4	69
5	5	16	16	2.0	0	0	2/2	2	1	1/2		1/2	1		2	62	D4	4	80
5	5	16	16	2.0	0	0	2/2	1	1	1/2		1/2	1		2	74	D5	5	78
5	5	33/2	33/2	0.5	1/8	1/8	2/2	4	1	1/8		1/8	1		1	55	G3	3	88
5	5	33/2	33/2	0.5	1/8	1/8	2/2	3	1	1/8		1/8	1		1	67	G4	4	82
5	5	17	17	0.5	1/4	1/4	2/2	4	1	1/8		1/8	1		1	55	G3	3	89
5	5	17	17	0.5	1/4	1/4	2/2	3	1	1/8		1/8	1		1	67	G4	4	83
5	5	35/2	35/2	0.5	3/8	3/8	2/2	4	1	1/8		1/8	1		-2	58	Bb3	3	90
5	5	35/2	35/2	0.5	3/8	3/8	2/2	3	1	1/8		1/8	1		-2	70	Bb4	4	84
5	5	18	18	2.0	1/2	1/2	2/2	2	1	1/2		1/2	1		1	67	G4	4	81
5	5	18	18	2.0	1/2	1/2	2/2	1	1	1/2		1/2	1		1	79	G5	5	79
5	5	37/2	37/2	0.5	5/8	5/8	2/2	4	1	1/8		1/8	1		-2	58	Bb3	3	91
5	5	37/2	37/2	0.5	5/8	5/8	2/2	3	1	1/8		1/8	1		-2	70	Bb4	4	85
5	5	19	19	0.5	3/4	3/4	2/2	4	1	1/8		1/8	1		-2	58	Bb3	3	92
5	5	19	19	0.5	3/4	3/4	2/2	3	1	1/8		1/8	1		-2	70	Bb4	4	86
5	5	39/2	39/2	0.5	7/8	7/8	2/2	4	1	1/8		1/8	1		2	62	D4	4	93
5	5	39/2	39/2	0.5	7/8	7/8	2/2	3	1	1/8		1/8	1		2	74	D5	5	87
6	6	20	20	2.0	0	0	2/2	2	1	1/2		1/2	1		6	66	F#4	4	96
6	6	20	20	2.0	0	0	2/2	1	1	1/2		1/2	1		6	78	F#5	5	94
6	6	41/2	41/2	0.5	1/8	1/8	2/2	4	1	1/8		1/8	1		3	57	A3	3	104
6	6	41/2	41/2	0.5	1/8	1/8	2/2	3	1	1/8		1/8	1		3	69	A4	4	98
