mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	2.0	0	0	3/4	4	1	1/2		1/2	1		1	55	G3	3	15
1	1	0	1.0	0	0	3/4	1	1	1/4		1/4	1		2	74	D5	5	0
1	1	1/2	0.5	1/8	1/8	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	10
1	1	1/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	5
1	1	1	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		3	57	A3	3	11
1	1	1	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		0	60	C4	4	6
1	1	1	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		0	72	C5	5	1
1	1	3/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		1	55	G3	3	12
1	1	3/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-2	58	Bb3	3	7
1	1	3/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	2
1	1	2	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		3	57	A3	3	13
1	1	2	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		0	60	C4	4	8
1	1	2	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72	C5	5	3
1	1	5/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	14
1	1	5/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	9
1	1	5/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	4
2	2	3	0.0	0	0	3/4	1	1	0	appoggiatura	1/8	1		-1	77	F5	5	16
2	2	3	2.0	0	0	3/4	4	1	1/2		1/2	1		0	48	C3	3	30
2	2	3	1.0	0	0	3/4	1	1	1/4		1/4	1		-3	75	Eb5	5	17
2	2	7/2	0.5	1/8	1/8	3/4	3	1	1/8		1/8	1		0	60	C4	4	25
2	2	7/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	20
2	2	4	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		0	60	C4	4	26
2	2	4	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	21
2	2	4	1.5	1/4	1/4	3/4	1	1	3/8		1/4	3/2		-3	75	Eb5	5	18
2	2	9/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		0	60	C4	4	27
2	2	9/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	22
2	2	5	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		0	60	C4	4	28
2	2	5	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	23
2	2	11/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	29
2	2	11/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	24
2	2	11/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	19
3	3	6	2.0	0	0	3/4	4	1	1/2		1/2	1		2	50	D3	3	47
3	3	6	0.5	0	0	3/4	1	1	1/8		1/8	1		2	74	D5	5	31
3	3	13/2	0.5	1/8	1/8	3/4	3	1	1/8		1/8	1		3	57	A3	3	42
3	3	13/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60	C4	4	37
3	3	13/2	0.5	1/8	1/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	32
3	3	7	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		1	55	G3	3	43
3	3	7	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-2	58	Bb3	3	38
3	3	7	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	33
3	3	15/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		6	54	F#3	3	44
3	3	15/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		3	57	A3	3	39
3	3	15/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	34
3	3	8	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	45
3	3	8	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62	D4	4	40
3	3	8	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		2	74	D5	5	35
3	3	17/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		3	57	A3	3	46
3	3	17/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60	C4	4	41
3	3	17/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	36
4	4	9	0.0	0	0	3/4	1	1	0	grace4	1/4	1		0	72	C5	5	48
4	4	9	0.5	0	0	3/4	4	1	1/8		1/8	1		1	43	G2	2	57
4	4	9	1.0	0	0	3/4	3	1	1/4		1/4	1		3	57	A3	3	54
4	4	9	1.0	0	0	3/4	2	1	1/4		1/4	1		0	60	C4	4	51
4	4	9	2.0	0	0	3/4	1	1	1/2		1/2	1		-2	70	Bb4	4	49
4	4	19/2	0.5	1/8	1/8	3/4	4	1	1/8		1/8	1		3	45	A2	2	58
4	4	10	0.5	1/4	1/4	3/4	4	1	1/8		1/8	1		-2	46	Bb2	2	59
4	4	10	1.0	1/4	1/4	3/4	3	1	1/4		1/4	1		1	55	G3	3	55
4	4	10	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58	Bb3	3	52
4	4	21/2	0.5	3/8	3/8	3/4	4	1	1/8		1/8	1		0	48	C3	3	60
4	4	11	0.5	1/2	1/2	3/4	4	1	1/8		1/8	1		2	50	D3	3	61
4	4	11	1.0	1/2	1/2	3/4	3	1	1/4		1/4	1		6	54	F#3	3	56
4	4	11	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	53
4	4	11	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	50
4	4	23/2	0.5	5/8	5/8	3/4	4	1	1/8		1/8	1		0	48	C3	3	62
5	5	12	1.5	0	0	3/4	1	1	3/8		1/4	3/2		1	67	G4	4	63
5	5	25/2	0.5	1/8	1/8	3/4	4	1	1/8		1/8	1		-2	46	Bb2	2	80
5	5	25/2	0.5	1/8	1/8	3/4	3	1	1/8		1/8	1		1	55	G3	3	75
5	5	25/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	70
5	5	13	0.5	1/4	1/4	3/4	4	1	1/8		1/8	1		-2	46	Bb2	2	81
5	5	13	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		1	55	G3	3	76
5	5	13	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		2	62	D4	4	71
5	5	27/2	0.5	3/8	3/8	3/4	4	1	1/8		1/8	1		-2	46	Bb2	2	82
5	5	27/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		1	55	G3	3	77
5	5	27/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	72
5	5	27/2	0.25	3/8	3/8	3/4	1	1	1/16		1/16	1		6	66	F#4	4	64
5	5	55/4	0.25	7/16	7/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	65
5	5	14	0.5	1/2	1/2	3/4	4	1	1/8		1/8	1		-2	46	Bb2	2	83
5	5	14	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		1	55	G3	3	78
5	5	14	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62	D4	4	73
5	5	14	0.25	1/2	1/2	3/4	1	1	1/16		1/16	1		3	69	A4	4	66
5	5	57/4	0.25	9/16	9/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	67
5	5	29/2	0.5	5/8	5/8	3/4	4	1	1/8		1/8	1		-2	46	Bb2	2	84
5	5	29/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		1	55	G3	3	79
5	5	29/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	74
5	5	29/2	0.25	5/8	5/8	3/4	1	1	1/16		1/16	1		6	66	F#4	4	68
5	5	59/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	69
6	6	15	2.0	0	0	3/4	1	1	1/2		1/2	1		-3	75	Eb5	5	85
6	6	31/2	0.5	1/8	1/8	3/4	4	1	1/8		1/8	1		3	45	A2	2	97
6	6	31/2	0.5	1/8	1/8	3/4	3	1	1/8		1/8	1		6	54	F#3	3	92
6	6	31/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60	C4	4	87
6	6	31/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		-3	63	Eb4	4	87
6	6	16	0.5	1/4	1/4	3/4	4	1	1/8		1/8	1		3	45	A2	2	98
6	6	16	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		6	54	F#3	3	93
