mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
11	10	15/16	1/16		1/16	1		3	57	3	1	
11	10	15/16	1/16		1/16	1		7	61	4	1	
12	11	0	1/4		1/4	1		5	59	3	1	
12	11	0	1/8		1/8	1		4	64	4	1	
12	11	1/8	1/8		1/8	1		2	62	4	1	
12	11	1/4	1/8		1/8	1		3	57	3	1	
12	11	1/4	1/8		1/8	1		7	61	4	1	
12	11	3/8	1/8		1/8	1		5	59	3	1	
12	11	3/8	1/8		1/8	1		2	62	4	1	
12	11	1/2	3/8		1/4	3/2		7	61	3	1	
12	11	1/2	3/8		1/4	3/2		4	64	4	1	
12	11	7/8	1/8		1/8	1		5	59	3	1	
12	11	7/8	1/8		1/8	1		2	62	4	1	
13	12	0	1/8		1/8	1		5	59	3	1	
13	12	0	1/8		1/8	1		2	62	4	1	
13	12	1/8	1/8		1/8	1		3	57	3	1	
13	12	1/8	1/8		1/8	1		7	61	4	1	
13	12	1/8	1/8		1/8	1		3	69	2	1	
13	12	1/8	1/8		1/8	1		3	81	1	1	
13	12	1/4	1/4		1/4	1		3	57	3	1	
13	12	1/4	1/4		1/4	1		7	61	4	1	
13	12	1/4	1/8		1/8	1		4	64	2	1	
13	12	1/4	1/8		1/8	1		4	76	1	1	
13	12	3/8	1/8		1/8	1		7	61	2	1	
13	12	3/8	1/8		1/8	1		7	73	1	1	
13	12	1/2	1/4		1/4	1		3	57	2	1	
13	12	1/2	1/4		1/4	1		3	69	1	1	
13	12	3/4	1/8		1/8	1		3	57	3	1	
13	12	3/4	1/8		1/8	1		7	61	4	1	
13	12	15/16	1/16		1/16	1		5	59	3	1	
13	12	15/16	1/16		1/16	1		2	62	4	1	
14	13	0	1/8		1/8	1		2	62	3	1	
14	13	0	1/8		1/8	1		6	66	4	1	
14	13	1/8	1/8		1/8	1		7	61	3	1	
14	13	1/8	1/8		1/8	1		4	64	4	1	
14	13	1/4	1/8		1/8	1		5	59	3	1	
14	13	1/4	1/8		1/8	1		2	62	4	1	
14	13	3/8	1/8		1/8	1		3	57	3	1	
14	13	3/8	1/8		1/8	1		7	61	4	1	
14	13	1/2	1/2		1/2	1		2	62	3	1	
14	13	1/2	1/2		1/2	1		6	66	4	1	
14	13	5/8	1/16		1/16	1		3	69	1	1	
14	13	5/8	1/16		1/16	1		3	69	2	1	
14	13	11/16	1/16		1/16	1		8	68	1	1	
14	13	11/16	1/16		1/16	1		8	68	2	1	
14	13	3/4	1/8		1/8	1		3	69	1	1	
14	13	3/4	1/8		1/8	1		3	69	2	1	
14	13	7/8	1/8		1/8	1		3	69	1	1	
14	13	7/8	1/8		1/8	1		3	69	2	1	
15	14	0	1/4		1/4	1		3	57	1	1	
15	14	0	1/4		1/4	1		3	57	2	1	
15	14	0	1/8		1/8	1		2	62	3	1	
15	14	0	1/8		1/8	1		6	66	4	1	
15	14	1/8	1/8		1/8	1		7	61	3	1	
15	14	1/8	1/8		1/8	1		4	64	4	1	
15	14	1/4	1/8		1/8	1		5	59	3	1	
15	14	1/4	1/8		1/8	1		2	62	4	1	
15	14	3/8	1/8		1/8	1		3	57	3	1	
15	14	3/8	1/8		1/8	1		7	61	4	1	
15	14	1/2	1/2		1/2	1		2	62	3	1	
15	14	1/2	1/2		1/2	1		6	66	4	1	
15	14	5/8	1/16		1/16	1		3	69	1	1	
15	14	5/8	1/16		1/16	1		3	69	2	1	
15	14	11/16	1/16		1/16	1		8	68	1	1	
15	14	11/16	1/16		1/16	1		8	68	2	1	
15	14	3/4	1/8		1/8	1		3	69	1	1	
15	14	3/4	1/8		1/8	1		3	69	2	1	
15	14	7/8	1/8		1/8	1		3	69	1	1	
15	14	7/8	1/8		1/8	1		3	69	2	1	
16	15	0	1/4		1/4	1		3	57	1	1	
16	15	0	1/4		1/4	1		3	57	2	1	
16	15	0	1/8		1/8	1		7	61	3	1	
16	15	0	1/8		1/8	1		4	64	4	1	
16	15	1/8	1/8		1/8	1		6	66	3	1	
16	15	1/8	1/8		1/8	1		3	69	4	1	
16	15	1/4	1/4		1/4	1		2	62	1	1	
16	15	1/4	1/4		1/4	1		2	62	2	1	
16	15	1/4	1/8		1/8	1		4	64	3	1	
16	15	1/4	1/8		1/8	1		8	68	4	1	
16	15	3/8	1/8		1/8	1		2	62	3	1	
16	15	3/8	1/8		1/8	1		6	66	4	1	
16	15	1/2	1/8		1/8	1		7	61	3	1	
16	15	1/2	1/8		1/8	1		4	64	4	1	
16	15	1/2	1/4		1/4	1		4	64	1	1	
16	15	1/2	1/4		1/4	1		4	64	2	1	
16	15	5/8	1/8		1/8	1		5	59	3	1	
16	15	5/8	1/8		1/8	1		2	62	4	1	
16	15	3/4	1/8		1/8	1		3	57	3	1	
16	15	3/4	1/8		1/8	1		7	61	4	1	
16	15	3/4	1/4		1/4	1		4	64	1	1	
16	15	3/4	1/4		1/4	1		4	64	2	1	
16	15	7/8	1/8		1/8	1		8	56	3	1	
16	15	7/8	1/8		1/8	1		5	59	4	1	
17	16	0	1/16		1/16	1		3	57	2	1	
17	16	0	1/16		1/16	1		3	57	3	1	
17	16	0	1/8		1/8	1		3	57	4	1	
17	16	0	1/16		1/16	1		4	64	2	1	
17	16	0	1/2		1/2	1		3	69	1	1	
17	16	1/16	1/16		1/16	1		3	57	2	1	
17	16	1/16	1/16		1/16	1		3	57	3	1	
17	16	1/16	1/16		1/16	1		4	64	2	1	
17	16	1/8	1/8		1/8	1		3	45	4	1	
17	16	1/8	1/16		1/16	1		3	57	2	1	
17	16	1/8	1/16		1/16	1		3	57	3	1	
17	16	1/8	1/16		1/16	1		4	64	2	1	
17	16	3/16	1/16		1/16	1		3	57	2	1	
17	16	3/16	1/16		1/16	1		3	57	3	1	
17	16	3/16	1/16		1/16	1		4	64	2	1	
17	16	1/4	1/8		1/8	1		3	45	4	1	
17	16	1/4	1/4		1/4	1		3	57	2	1	
17	16	1/4	1/4		1/4	1		3	57	3	1	
17	16	1/4	1/4		1/4	1		4	64	2	1	
17	16	3/8	1/8		1/8	1		3	45	4	1	
17	16	1/2	1/2		1/2	1		3	45	4	1	
17	16	1/2	1/2		1/2	1		3	57	2	1	
17	16	1/2	1/2		1/2	1		3	57	3	1	
17	16	1/2	1/2		1/2	1		4	64	2	1	
17	16	1/2	1/2		1/2	1		7	85	1	1	
18	17	0	1/2		1/2	1		3	45	4	1	
18	17	0	1/2		1/2	1		3	57	2	1	
18	17	0	1/2		1/2	1		3	57	3	1	
18	17	0	1/2		1/2	1		4	64	2	1	
18	17	0	1/4		1/4	1		3	81	1	1	
18	17	1/4	1/4		1/4	1		4	76	1	1	
18	17	1/2	1/2		1/2	1		3	45	4	1	
18	17	1/2	1/2		1/2	1		3	57	2	1	
18	17	1/2	1/2		1/2	1		3	57	3	1	
18	17	1/2	1/2		1/2	1		4	64	2	1	
18	17	1/2	3/8		1/4	3/2		7	73	1	1	
18	17	7/8	1/8		1/8	1		3	69	1	1	
19	18	0	0	grace16	1/16	1		8	68	1	1	
19	18	0	0	grace16	1/16	1		3	69	1	1	
19	18	0	0	grace16	1/16	1		5	71	1	1	
19	18	0	1/2		1/2	1		5	47	4	1	
19	18	0	1/2		1/2	1		5	59	3	1	
19	18	0	1/2		1/2	1		2	62	2	1	
19	18	0	1/2		1/2	1		4	64	2	1	
19	18	0	1/8		1/8	1		3	69	1	1	
19	18	1/8	1/8		1/8	1		8	68	1	1	
19	18	1/4	1/4		1/4	1		8	68	1	1	
19	18	1/2	1/2		1/2	1		5	47	4	1	
19	18	1/2	1/2		1/2	1		5	59	3	1	
19	18	1/2	1/2		1/2	1		2	62	2	1	
19	18	1/2	1/2		1/2	1		4	64	2	1	
19	18	5/8	1/8		1/8	1		4	64	1	1	
19	18	3/4	1/8		1/8	1		8	68	1	1	
19	18	7/8	1/8		1/8	1		5	71	1	1	
20	19	0	1/8		1/8	1		4	40	4	1	
20	19	0	1/2		1/2	1		8	56	3	1	
20	19	0	1/2		1/2	1		5	59	2	1	
20	19	0	1/2		1/2	1		4	64	2	1	
20	19	0	1/2		1/2	1		2	74	1	1	
20	19	1/8	1/8		1/8	1		4	52	4	1	
20	19	1/4	1/8		1/8	1		4	52	4	1	
20	19	3/8	1/8		1/8	1		4	52	4	1	
20	19	1/2	1/2		1/2	1		4	52	4	1	
20	19	1/2	1/2		1/2	1		8	56	3	1	
20	19	1/2	1/2		1/2	1		5	59	2	1	
20	19	1/2	1/2		1/2	1		4	64	2	1	
20	19	1/2	1/2		1/2	1		2	86	1	1	
21	20	0	1/2		1/2	1		4	52	4	1	
21	20	0	1/2		1/2	1		8	56	3	1	
21	20	0	1/2		1/2	1		5	59	2	1	
21	20	0	1/2		1/2	1		4	64	2	1	
21	20	0	1/4		1/4	1		5	83	1	1	
21	20	1/4	1/4		1/4	1		8	80	1	1	
21	20	1/2	1/2		1/2	1		4	52	4	1	
21	20	1/2	1/2		1/2	1		8	56	3	1	
21	20	1/2	1/2		1/2	1		5	59	2	1	
21	20	1/2	1/2		1/2	1		4	64	2	1	
21	20	1/2	3/8		1/4	3/2		4	76	1	1	
21	20	7/8	1/8		1/8	1		2	74	1	1	
22	21	0	0	acciaccatura	1/8	1		4	76	1	1	
22	21	0	1/2		1/2	1		3	45	4	1	
22	21	0	1/2		1/2	1		3	57	2	1	
22	21	0	1/2		1/2	1		3	57	3	1	
22	21	0	1/2		1/2	1		4	64	2	1	
22	21	0	1/8		1/8	1		2	74	1	1	
22	21	1/8	1/8		1/8	1		7	73	1	1	
22	21	1/4	1/4		1/4	1		7	73	1	1	
22	21	1/2	1/2		1/2	1		3	45	4	1	
22	21	1/2	1/2		1/2	1		3	57	2	1	
22	21	1/2	1/2		1/2	1		3	57	3	1	
22	21	1/2	1/2		1/2	1		4	64	2	1	
22	21	9/16	1/16		1/16	1		3	69	1	1	
22	21	5/8	1/16		1/16	1		5	71	1	1	
22	21	11/16	1/16		1/16	1		7	73	1	1	
22	21	3/4	1/16		1/16	1		2	74	1	1	
22	21	13/16	1/16		1/16	1		4	76	1	1	
22	21	7/8	1/16		1/16	1		6	78	1	1	
22	21	15/16	1/16		1/16	1		8	80	1	1	
23	22	0	1/2		1/2	1		7	49	4	1	
23	22	0	1/2		1/2	1		3	57	2	1	
23	22	0	1/2		1/2	1		3	57	3	1	
23	22	0	1/2		1/2	1		4	64	2	1	
23	22	0	1/2		1/2	1		3	81	1	1	
23	22	1/2	1/2		1/2	1		7	49	4	1	
23	22	1/2	1/2		1/2	1		3	57	2	1	
23	22	1/2	1/2		1/2	1		3	57	3	1	
23	22	1/2	1/2		1/2	1		4	64	2	1	
23	22	1/2	1/2		1/2	1		1	67	1	2	
23	22	1/2	1/2		1/2	1		3	69	1	1	
24	23	0	1/2		1/2	1		2	50	4	1	
24	23	0	1/8		1/8	1		3	57	2	1	
24	23	0	1/8		1/8	1		3	57	3	1	
24	23	0	1/4		1/4	1		6	66	1	2	
24	23	0	1/4		1/4	1		3	69	1	1	
24	23	1/8	1/8		1/8	1		6	66	3	1	
24	23	1/8	1/8		1/8	1		3	69	2	1	
24	23	1/4	0	acciaccatura	1/8	1		3	69	1	1	
24	23	1/4	3/8		1/4	3/2		6	66	3	1	
24	23	1/4	3/8		1/4	3/2		3	69	2	1	
24	23	1/4	3/8		1/4	3/2		3	81	1	1	
24	23	1/2	1/2		1/2	1		2	50	4	1	
24	23	5/8	1/16		1/16	1		8	68	3	1	
24	23	5/8	1/16		1/16	1		5	71	2	1	
24	23	5/8	1/16		1/16	1		5	83	1	1	
24	23	11/16	1/16		1/16	1		6	66	3	1	
24	23	11/16	1/16		1/16	1		3	69	2	1	
24	23	11/16	1/16		1/16	1		3	81	1	1	
24	23	3/4	1/8		1/8	1		4	64	3	1	
24	23	3/4	1/8		1/8	1		8	68	2	1	
24	23	3/4	1/8		1/8	1		8	80	1	1	
24	23	7/8	1/8		1/8	1		2	62	3	1	
24	23	7/8	1/8		1/8	1		6	66	2	1	
24	23	7/8	1/8		1/8	1		6	78	1	1	
25	24	0	1/2		1/2	1		4	52	4	1	
25	24	0	3/8		1/4	3/2		7	61	3	1	
25	24	0	3/8		1/4	3/2		4	64	2	1	
25	24	0	3/8		1/4	3/2		4	76	1	1	
25	24	3/8	1/8		1/8	1		3	57	3	1	
25	24	3/8	1/8		1/8	1		7	61	2	1	
25	24	3/8	1/8		1/8	1		7	73	1	1	
25	24	1/2	1/2		1/2	1		4	40	4	1	
25	24	1/2	1/8		1/8	1		7	61	3	1	
25	24	1/2	1/8		1/8	1		4	64	2	1	
25	24	1/2	1/8		1/8	1		4	76	1	1	
25	24	5/8	1/8		1/8	1		5	59	3	1	
25	24	5/8	1/8		1/8	1		2	62	2	1	
25	24	5/8	1/8		1/8	1		2	74	1	1	
25	24	3/4	1/8		1/8	1		3	57	3	1	
25	24	3/4	1/8		1/8	1		7	61	2	1	
25	24	3/4	1/8		1/8	1		7	73	1	1	
25	24	7/8	1/8		1/8	1		8	56	3	1	
25	24	7/8	1/8		1/8	1		5	59	2	1	
25	24	7/8	1/8		1/8	1		5	71	1	1	
26	25	0	1/4		1/4	1		3	45	4	1	
26	25	0	1/4		1/4	1		3	57	2	1	
26	25	0	1/4		1/4	1		3	57	3	1	
26	25	0	1/4		1/4	1		3	69	1	1	
26	25	1/4	1/4		1/4	1		3	45	4	1	
26	25	1/4	1/4		1/4	1		3	57	2	1	
26	25	1/4	1/4		1/4	1		3	57	3	1	
26	25	1/4	1/4		1/4	1		4	64	1	1	
26	25	1/4	1/4		1/4	1		4	64	2	1	
26	25	1/4	1/4		1/4	1		4	64	3	1	
26	25	1/4	1/4		1/4	1		3	69	2	1	
26	25	1/4	1/4		1/4	1		7	73	1	1	
26	25	1/4	1/4		1/4	1		3	81	1	1	
26	25	1/2	1/4		1/4	1		3	45	4	1	
26	25	1/2	1/4		1/4	1		3	57	2	1	
26	25	1/2	1/4		1/4	1		3	57	3	1	
26	25	1/2	1/4		1/4	1		4	64	1	1	
26	25	1/2	1/4		1/4	1		4	64	2	1	
26	25	1/2	1/4		1/4	1		4	64	3	1	
26	25	1/2	1/4		1/4	1		3	69	2	1	
26	25	1/2	1/4		1/4	1		7	73	1	1	
26	25	1/2	1/4		1/4	1		3	81	1	1	
27	26	0	1/2		1/2	1		3	81	1	1	
27	26	1/2	1/2		1/2	1		4	76	1	1	
28	27	0	1/4		1/4	1		3	69	2	1	
28	27	0	1/4		1/4	1		7	73	1	1	
28	27	1/4	1/8		1/8	1		3	69	2	1	
28	27	1/4	1/8		1/8	1		7	73	1	1	
28	27	7/16	1/16		1/16	1		3	69	2	1	
28	27	7/16	1/16		1/16	1		7	73	1	1	
28	27	1/2	1/4		1/4	1		4	64	2	1	
28	27	1/2	1/4		1/4	1		5	71	1	1	
28	27	3/4	1/8		1/8	1		4	64	2	1	
28	27	3/4	1/8		1/8	1		5	71	1	1	
28	27	15/16	1/16		1/16	1		4	64	2	1	
28	27	15/16	1/16		1/16	1		5	71	1	1	
29	28	0	1/4		1/4	1		7	61	2	1	
29	28	0	1/8		1/8	1		3	69	1	1	
29	28	1/8	1/16		1/16	1		5	71	1	1	
29	28	3/16	1/16		1/16	1		7	73	1	1	
29	28	1/4	1/16		1/16	1		2	74	1	1	
29	28	5/16	1/16		1/16	1		4	76	1	1	
29	28	3/8	1/16		1/16	1		6	78	1	1	
29	28	7/16	1/16		1/16	1		8	80	1	1	
29	28	1/2	1/16		1/16	1		3	81	1	1	
29	28	9/16	1/16		1/16	1		8	80	1	1	
29	28	5/8	1/16		1/16	1		3	81	1	1	
29	28	11/16	1/16		1/16	1		8	80	1	1	
29	28	3/4	1/16		1/16	1		5	83	1	1	
29	28	13/16	1/16		1/16	1		3	81	1	1	
29	28	7/8	1/16		1/16	1		8	80	1	1	
29	28	15/16	1/16		1/16	1		6	78	1	1	
30	29	0	1/4		1/4	1		3	69	3	1	
30	29	0	1/4		1/4	1		7	73	2	1	
30	29	0	1/8		1/8	1		4	76	1	1	
30	29	1/8	1/8		1/8	1		4	76	1	1	
30	29	1/4	1/8		1/8	1		3	69	3	1	
30	29	1/4	1/8		1/8	1		7	73	2	1	
30	29	1/4	1/8		1/8	1		4	76	1	1	
30	29	3/8	1/8		1/8	1		4	76	1	1	
30	29	7/16	1/16		1/16	1		3	69	3	1	
30	29	7/16	1/16		1/16	1		7	73	2	1	
30	29	1/2	1/4		1/4	1		4	64	3	1	
30	29	1/2	1/4		1/4	1		5	71	2	1	
30	29	1/2	1/2		1/2	1		4	76	1	1	
30	29	3/4	1/8		1/8	1		4	64	3	1	
30	29	3/4	1/8		1/8	1		5	71	2	1	
30	29	15/16	1/16		1/16	1		4	64	3	1	
30	29	15/16	1/16		1/16	1		5	71	2	1	
31	30	0	1/4		1/4	1		7	61	3	1	
31	30	0	1/8		1/8	1		3	69	1	1	
31	30	0	1/4		1/4	1		3	69	2	1	
31	30	1/8	1/16		1/16	1		5	71	1	1	
31	30	3/16	1/16		1/16	1		7	73	1	1	
31	30	1/4	1/16		1/16	1		2	74	1	1	
31	30	5/16	1/16		1/16	1		4	76	1	1	
31	30	3/8	1/16		1/16	1		6	78	1	1	
31	30	7/16	1/16		1/16	1		8	80	1	1	
31	30	1/2	1/16		1/16	1		3	81	1	1	
31	30	9/16	1/16		1/16	1		8	80	1	1	
31	30	5/8	1/16		1/16	1		3	81	1	1	
31	30	11/16	1/16		1/16	1		8	80	1	1	
31	30	3/4	1/16		1/16	1		5	83	1	1	
31	30	13/16	1/16		1/16	1		3	81	1	1	
31	30	7/8	1/16		1/16	1		8	80	1	1	
31	30	15/16	1/16		1/16	1		6	78	1	1	
32	31	0	1/4		1/4	1		3	45	4	1	
32	31	0	1/4		1/4	1		4	64	3	1	
32	31	0	1/4		1/4	1		7	73	2	1	
32	31	0	1/2		1/2	1		4	76	1	1	
32	31	1/4	1/8		1/8	1		3	45	4	1	
32	31	1/4	1/8		1/8	1		4	64	3	1	
32	31	1/4	1/8		1/8	1		7	73	2	1	
32	31	7/16	1/16		1/16	1		3	45	4	1	
32	31	7/16	1/16		1/16	1		4	64	3	1	
32	31	7/16	1/16		1/16	1		7	73	2	1	
32	31	1/2	1/4		1/4	1		2	50	4	1	
32	31	1/2	1/4		1/4	1		4	64	3	1	
32	31	1/2	1/4		1/4	1		5	71	2	1	
32	31	1/2	1/2		1/2	1		4	76	1	1	
32	31	3/4	1/8		1/8	1		2	50	4	1	
32	31	3/4	1/8		1/8	1		4	64	3	1	
32	31	3/4	1/8		1/8	1		5	71	2	1	
32	31	15/16	1/16		1/16	1		2	50	4	1	
32	31	15/16	1/16		1/16	1		4	64	3	1	
32	31	15/16	1/16		1/16	1		5	71	2	1	
33	32	0	1/2		1/2	1		7	49	4	1	
33	32	0	1.0		1.0	1		4	64	3	1	
33	32	0	1/2		1/2	1		3	69	2	1	
33	32	0	1/8		1/8	1		4	76	1	1	
33	32	1/8	1/8		1/8	1		7	85	1	1	
33	32	1/4	1/8		1/8	1		5	83	1	1	
33	32	3/8	1/8		1/8	1		3	81	1	1	
33	32	1/2	1/2		1/2	1		5	47	4	1	
33	32	1/2	1/2		1/2	1		2	74	2	1	
33	32	1/2	1/8		1/8	1		3	81	1	1	
33	32	5/8	1/8		1/8	1		8	80	1	1	
33	32	3/4	1/8		1/8	1		6	78	1	1	
33	32	7/8	1/8		1/8	1		4	76	1	1	
34	33	0	1/4		1/4	1		3	45	4	1	
34	33	0	1/4		1/4	1		4	64	3	1	
34	33	0	1/4		1/4	1		7	73	2	1	
34	33	0	1/2		1/2	1		4	76	1	1	
34	33	1/4	1/8		1/8	1		3	45	4	1	
34	33	1/4	1/8		1/8	1		4	64	3	1	
34	33	1/4	1/8		1/8	1		7	73	2	1	
34	33	7/16	1/16		1/16	1		3	45	4	1	
34	33	7/16	1/16		1/16	1		4	64	3	1	
34	33	7/16	1/16		1/16	1		7	73	2	1	
34	33	1/2	1/4		1/4	1		2	50	4	1	
34	33	1/2	1/4		1/4	1		4	64	3	1	
