mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
8	8	92/3	92/3	0.3333333333333333	2/3	2/3	2/2	1	1	1/12			1/8	2/3		6	78	F#5	5	105
8	8	31	31	1.0	3/4	3/4	2/2	3	1	1/4			1/4	1		2	62	D4	4	114
8	8	31	31	1.0	3/4	3/4	2/2	2	1	1/4			1/4	1		3	69	A4	4	110
8	8	31	31	0.3333333333333333	3/4	3/4	2/2	1	1	1/12			1/8	2/3		-3	75	Eb5	5	106
8	8	94/3	94/3	0.3333333333333333	5/6	5/6	2/2	1	1	1/12			1/8	2/3		2	74	D5	5	107
8	8	95/3	95/3	0.3333333333333333	11/12	11/12	2/2	1	1	1/12			1/8	2/3		0	72	C5	5	108
9	9	32	32	2.0	0	0	2/2	4	1	1/2			1/2	1		1	55	G3	3	127
9	9	32	32	2.0	0	0	2/2	3	1	1/2			1/2	1		2	62	D4	4	124
9	9	32	32	0.5	0	0	2/2	2	1	1/8			1/8	1		1	67	G4	4	120
9	9	32	32	0.5	0	0	2/2	1	1	1/8			1/8	1		-2	70	Bb4	4	116
9	9	65/2	65/2	0.5	1/8	1/8	2/2	2	1	1/8			1/8	1		-2	70	Bb4	4	121
9	9	65/2	65/2	0.5	1/8	1/8	2/2	1	1	1/8			1/8	1		1	79	G5	5	117
9	9	33	33	2.0	1/4	1/4	2/2	2	1	1/2			1/2	1		-2	70	Bb4	4	122
9	9	33	33	2.0	1/4	1/4	2/2	1	1	1/2			1/2	1		1	79	G5	5	118
9	9	34	34	2.0	1/2	1/2	2/2	4	1	1/2			1/2	1		-3	51	Eb3	3	128
9	9	34	34	1.0	1/2	1/2	2/2	3	1	1/4			1/4	1		7	61	C#4	4	125
9	9	35	35	1.0	3/4	3/4	2/2	2	1	1/4			1/4	1		1	67	G4	4	123
9	9	35	35	1.0	3/4	3/4	2/2	3	1	1/4			1/4	1		1	67	G4	4	126
9	9	35	35	1.0	3/4	3/4	2/2	1	1	1/4			1/4	1		7	73	C#5	5	119
10	10	36	36	1.0	0	0	2/2	4	1	1/4			1/4	1		2	50	D3	3	138
10	10	36	36	1.0	0	0	2/2	2	1	1/4			1/4	1		6	66	F#4	4	132
10	10	36	36	1.0	0	0	2/2	3	1	1/4			1/4	1		3	69	A4	4	135
10	10	36	36	1.0	0	0	2/2	1	1	1/4			1/4	1		2	74	D5	5	129
10	10	37	37	1.0	1/4	1/4	2/2	4	1	1/4			1/4	1		2	50	D3	3	139
10	10	37	37	1.0	1/4	1/4	2/2	1	1	1/4			1/4	1		2	62	D4	4	130
10	10	37	37	1.0	1/4	1/4	2/2	2	1	1/4			1/4	1		2	62	D4	4	133
10	10	37	37	1.0	1/4	1/4	2/2	3	1	1/4			1/4	1		2	62	D4	4	136
10	10	38	38	1.0	1/2	1/2	2/2	4	1	1/4			1/4	1		2	50	D3	3	140
10	10	38	38	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		2	62	D4	4	131
10	10	38	38	1.0	1/2	1/2	2/2	2	1	1/4			1/4	1		2	62	D4	4	134
10	10	38	38	1.0	1/2	1/2	2/2	3	1	1/4			1/4	1		2	62	D4	4	137
11	11	40	40	1.0	0	0	2/2	4	1	1/4			1/4	1		2	62	D4	4	157
11	11	41	41	0.75	1/4	1/4	2/2	4	1	3/16			1/8	3/2		2	62	D4	4	158
11	11	167/4	167/4	0.25	7/16	7/16	2/2	4	1	1/16			1/16	1		2	62	D4	4	159
11	11	42	42	1.0	1/2	1/2	2/2	4	1	1/4			1/4	1		2	62	D4	4	160
11	11	42	42	1.0	1/2	1/2	2/2	2	1	1/4			1/4	1	1	2	74	D5	5	149
11	11	42	42	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1	1	-2	82	Bb5	5	141
11	11	43	43	0.25	3/4	3/4	2/2	2	1	1/16			1/16	1	-1	2	74	D5	5	150
11	11	43	43	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1	-1	-2	82	Bb5	5	142
11	11	173/4	173/4	0.125	13/16	13/16	2/2	2	1	1/32			1/32	1		0	72	C5	5	151
11	11	173/4	173/4	0.125	13/16	13/16	2/2	1	1	1/32			1/32	1		3	81	A5	5	143
11	11	347/8	347/8	0.125	27/32	27/32	2/2	2	1	1/32			1/32	1		2	74	D5	5	152
11	11	347/8	347/8	0.125	27/32	27/32	2/2	1	1	1/32			1/32	1		-2	82	Bb5	5	144
11	11	87/2	87/2	0.125	7/8	7/8	2/2	2	1	1/32			1/32	1		-3	75	Eb5	5	153
11	11	87/2	87/2	0.125	7/8	7/8	2/2	1	1	1/32			1/32	1		0	84	C6	6	145
11	11	349/8	349/8	0.125	29/32	29/32	2/2	2	1	1/32			1/32	1		2	74	D5	5	154
11	11	349/8	349/8	0.125	29/32	29/32	2/2	1	1	1/32			1/32	1		-2	82	Bb5	5	146
11	11	175/4	175/4	0.125	15/16	15/16	2/2	2	1	1/32			1/32	1		0	72	C5	5	155
11	11	175/4	175/4	0.125	15/16	15/16	2/2	1	1	1/32			1/32	1		3	81	A5	5	147
11	11	351/8	351/8	0.125	31/32	31/32	2/2	2	1	1/32			1/32	1		-2	70	Bb4	4	156
11	11	351/8	351/8	0.125	31/32	31/32	2/2	1	1	1/32			1/32	1		1	79	G5	5	148
12	12	44	44	1.0	0	0	2/2	4	1	1/4			1/4	1		2	62	D4	4	179
12	12	44	44	1.0	0	0	2/2	2	1	1/4			1/4	1		3	69	A4	4	170
12	12	44	44	1.0	0	0	2/2	1	1	1/4			1/4	1		6	78	F#5	5	161
12	12	45	45	0.75	1/4	1/4	2/2	4	1	3/16			1/8	3/2		2	62	D4	4	180
12	12	183/4	183/4	0.25	7/16	7/16	2/2	4	1	1/16			1/16	1		2	62	D4	4	181
12	12	46	46	1.0	1/2	1/2	2/2	4	1	1/4			1/4	1		2	62	D4	4	182
12	12	46	46	1.0	1/2	1/2	2/2	2	1	1/4			1/4	1	1	3	81	A5	5	171
12	12	46	46	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1	1	0	84	C6	6	162
12	12	47	47	0.25	3/4	3/4	2/2	2	1	1/16			1/16	1	-1	3	81	A5	5	172
12	12	47	47	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1	-1	0	84	C6	6	163
12	12	189/4	189/4	0.125	13/16	13/16	2/2	2	1	1/32			1/32	1		1	79	G5	5	173
12	12	189/4	189/4	0.125	13/16	13/16	2/2	1	1	1/32			1/32	1		5	83	B5	5	164
12	12	379/8	379/8	0.125	27/32	27/32	2/2	2	1	1/32			1/32	1		3	81	A5	5	174
12	12	379/8	379/8	0.125	27/32	27/32	2/2	1	1	1/32			1/32	1		0	84	C6	6	165
12	12	95/2	95/2	0.125	7/8	7/8	2/2	2	1	1/32			1/32	1		-2	82	Bb5	5	175
12	12	95/2	95/2	0.125	7/8	7/8	2/2	1	1	1/32			1/32	1		2	86	D6	6	166
12	12	381/8	381/8	0.125	29/32	29/32	2/2	2	1	1/32			1/32	1		3	81	A5	5	176
12	12	381/8	381/8	0.125	29/32	29/32	2/2	1	1	1/32			1/32	1		0	84	C6	6	167
12	12	191/4	191/4	0.125	15/16	15/16	2/2	2	1	1/32			1/32	1		1	79	G5	5	177
12	12	191/4	191/4	0.125	15/16	15/16	2/2	1	1	1/32			1/32	1		-2	82	Bb5	5	168
12	12	383/8	383/8	0.125	31/32	31/32	2/2	2	1	1/32			1/32	1		6	78	F#5	5	178
12	12	383/8	383/8	0.125	31/32	31/32	2/2	1	1	1/32			1/32	1		3	81	A5	5	169
13	13	48	48	1.0	0	0	2/2	4	1	1/4			1/4	1		-3	63	Eb4	4	194
13	13	48	48	1.0	0	0	2/2	1	1	1/4			1/4	1		1	79	G5	5	183
13	13	48	48	1.0	0	0	2/2	2	1	1/4			1/4	1		1	79	G5	5	187
13	13	49	49	0.75	1/4	1/4	2/2	4	1	3/16			1/8	3/2		-3	63	Eb4	4	195
13	13	199/4	199/4	0.25	7/16	7/16	2/2	4	1	1/16			1/16	1		-3	63	Eb4	4	196
13	13	50	50	1.0	1/2	1/2	2/2	2	1	1/4			1/4	1		-3	63	Eb4	4	188
13	13	50	50	1.0	1/2	1/2	2/2	3	1	1/4			1/4	1		-3	63	Eb4	4	191
13	13	50	50	1.0	1/2	1/2	2/2	4	1	1/4			1/4	1		-3	63	Eb4	4	197
13	13	50	50	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		-2	70	Bb4	4	184
13	13	50	50	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		1	79	G5	5	184
13	13	51	51	0.75	3/4	3/4	2/2	2	1	3/16			1/8	3/2		-3	63	Eb4	4	189
13	13	51	51	0.75	3/4	3/4	2/2	3	1	3/16			1/8	3/2		-3	63	Eb4	4	192
13	13	51	51	0.75	3/4	3/4	2/2	1	1	3/16			1/8	3/2		-2	70	Bb4	4	185
13	13	51	51	0.75	3/4	3/4	2/2	1	1	3/16			1/8	3/2		1	79	G5	5	185
13	13	207/4	207/4	0.25	15/16	15/16	2/2	2	1	1/16			1/16	1		-3	63	Eb4	4	190
13	13	207/4	207/4	0.25	15/16	15/16	2/2	3	1	1/16			1/16	1		-3	63	Eb4	4	193
13	13	207/4	207/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		-2	70	Bb4	4	186
13	13	207/4	207/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		1	79	G5	5	186
14	14	52	52	1.0	0	0	2/2	3	1	1/4			1/4	1		2	62	D4	4	206
14	14	52	52	1.0	0	0	2/2	4	1	1/4			1/4	1		2	62	D4	4	210
14	14	52	52	1.0	0	0	2/2	2	1	1/4			1/4	1		-1	65	F4	4	202
14	14	52	52	1.0	0	0	2/2	1	1	1/4			1/4	1		-2	70	Bb4	4	198
14	14	52	52	1.0	0	0	2/2	1	1	1/4			1/4	1		-4	80	Ab5	5	198
14	14	53	53	0.75	1/4	1/4	2/2	4	1	3/16			1/8	3/2		2	62	D4	4	211
14	14	215/4	215/4	0.25	7/16	7/16	2/2	4	1	1/16			1/16	1		2	62	D4	4	212
14	14	54	54	1.0	1/2	1/2	2/2	3	1	1/4			1/4	1		2	62	D4	4	207
14	14	54	54	1.0	1/2	1/2	2/2	4	1	1/4			1/4	1		2	62	D4	4	213
14	14	54	54	1.0	1/2	1/2	2/2	2	1	1/4			1/4	1		-1	65	F4	4	203
14	14	54	54	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		-2	70	Bb4	4	199
14	14	54	54	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		-4	80	Ab5	5	199
14	14	55	55	0.75	3/4	3/4	2/2	3	1	3/16			1/8	3/2		2	62	D4	4	208
14	14	55	55	0.75	3/4	3/4	2/2	2	1	3/16			1/8	3/2		-1	65	F4	4	204
14	14	55	55	0.75	3/4	3/4	2/2	1	1	3/16			1/8	3/2		-2	70	Bb4	4	200
14	14	55	55	0.75	3/4	3/4	2/2	1	1	3/16			1/8	3/2		-4	80	Ab5	5	200
14	14	223/4	223/4	0.25	15/16	15/16	2/2	3	1	1/16			1/16	1		2	62	D4	4	209
14	14	223/4	223/4	0.25	15/16	15/16	2/2	2	1	1/16			1/16	1		-1	65	F4	4	205
14	14	223/4	223/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		-2	70	Bb4	4	201
14	14	223/4	223/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		-4	80	Ab5	5	201
15	15	56	56	1.0	0	0	2/2	2	1	1/4			1/4	1		-3	63	Eb4	4	220
15	15	56	56	1.0	0	0	2/2	3	1	1/4			1/4	1		-3	63	Eb4	4	226
15	15	56	56	1.0	0	0	2/2	4	1	1/4			1/4	1		-3	63	Eb4	4	232
15	15	56	56	1.0	0	0	2/2	1	1	1/4			1/4	1		-2	70	Bb4	4	214
15	15	56	56	1.0	0	0	2/2	1	1	1/4			1/4	1		1	79	G5	5	214
15	15	57	57	0.75	1/4	1/4	2/2	2	1	3/16			1/8	3/2		-3	63	Eb4	4	221
15	15	57	57	0.75	1/4	1/4	2/2	3	1	3/16			1/8	3/2		-3	63	Eb4	4	227
15	15	57	57	0.75	1/4	1/4	2/2	4	1	3/16			1/8	3/2		-3	63	Eb4	4	233
15	15	57	57	0.75	1/4	1/4	2/2	1	1	3/16			1/8	3/2		-2	70	Bb4	4	215
15	15	57	57	0.75	1/4	1/4	2/2	1	1	3/16			1/8	3/2		1	79	G5	5	215
15	15	231/4	231/4	0.25	7/16	7/16	2/2	2	1	1/16			1/16	1		-3	63	Eb4	4	222
15	15	231/4	231/4	0.25	7/16	7/16	2/2	3	1	1/16			1/16	1		-3	63	Eb4	4	228
15	15	231/4	231/4	0.25	7/16	7/16	2/2	4	1	1/16			1/16	1		-3	63	Eb4	4	234
15	15	231/4	231/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		-2	70	Bb4	4	216
15	15	231/4	231/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		1	79	G5	5	216
15	15	58	58	1.0	1/2	1/2	2/2	3	1	1/4			1/4	1		0	60	C4	4	229
15	15	58	58	1.0	1/2	1/2	2/2	4	1	1/4			1/4	1		4	64	E4	4	235
15	15	58	58	1.0	1/2	1/2	2/2	2	1	1/4			1/4	1		1	67	G4	4	223
15	15	58	58	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		0	72	C5	5	217
15	15	58	58	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		-2	82	Bb5	5	217
15	15	59	59	0.75	3/4	3/4	2/2	3	1	3/16			1/8	3/2		0	60	C4	4	230
15	15	59	59	0.75	3/4	3/4	2/2	4	1	3/16			1/8	3/2		4	64	E4	4	236
15	15	59	59	0.75	3/4	3/4	2/2	2	1	3/16			1/8	3/2		1	67	G4	4	224
15	15	59	59	0.75	3/4	3/4	2/2	1	1	3/16			1/8	3/2		0	72	C5	5	218
15	15	59	59	0.75	3/4	3/4	2/2	1	1	3/16			1/8	3/2		-2	82	Bb5	5	218
15	15	239/4	239/4	0.25	15/16	15/16	2/2	3	1	1/16			1/16	1		0	60	C4	4	231
15	15	239/4	239/4	0.25	15/16	15/16	2/2	4	1	1/16			1/16	1		4	64	E4	4	237
15	15	239/4	239/4	0.25	15/16	15/16	2/2	2	1	1/16			1/16	1		1	67	G4	4	225
15	15	239/4	239/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		0	72	C5	5	219
15	15	239/4	239/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		-2	82	Bb5	5	219
16	16	60	60	1.0	0	0	2/2	2	1	1/4			1/4	1		-1	65	F4	4	239
16	16	60	60	1.0	0	0	2/2	3	1	1/4			1/4	1		-1	65	F4	4	240
16	16	60	60	1.0	0	0	2/2	4	1	1/4			1/4	1		-1	65	F4	4	246
16	16	60	60	1.0	0	0	2/2	1	1	1/4			1/4	1		0	72	C5	5	238
16	16	60	60	1.0	0	0	2/2	1	1	1/4			1/4	1		3	81	A5	5	238
16	16	61	61	0.75	1/4	1/4	2/2	3	1	3/16			1/8	3/2		-1	65	F4	4	241
16	16	247/4	247/4	0.25	7/16	7/16	2/2	3	1	1/16			1/16	1		-1	65	F4	4	242
16	16	62	62	1.0	1/2	1/2	2/2	3	1	1/4			1/4	1		-3	63	Eb4	4	243
16	16	63	63	0.75	3/4	3/4	2/2	3	1	3/16			1/8	3/2		-3	63	Eb4	4	244
16	16	255/4	255/4	0.25	15/16	15/16	2/2	3	1	1/16			1/16	1		-3	63	Eb4	4	245
17	17	64	64	4.0	0	0	2/2	4	1	1			1	1	1	-1	53	F3	3	267
17	17	64	64	1.0	0	0	2/2	3	1	1/4			1/4	1		2	62	D4	4	261
17	17	64	64	1.0	0	0	2/2	2	1	1/4			1/4	1		-1	65	F4	4	255
17	17	64	64	1.5	0	0	2/2	1	1	3/8			1/4	3/2		-1	77	F5	5	247
17	17	65	65	0.75	1/4	1/4	2/2	3	1	3/16			1/8	3/2		2	62	D4	4	262
17	17	65	65	0.75	1/4	1/4	2/2	2	1	3/16			1/8	3/2		-1	65	F4	4	256
17	17	131/2	131/2	0.5	3/8	3/8	2/2	1	1	1/8			1/8	1		-2	82	Bb5	5	248
17	17	263/4	263/4	0.25	7/16	7/16	2/2	3	1	1/16			1/16	1		2	62	D4	4	263
17	17	263/4	263/4	0.25	7/16	7/16	2/2	2	1	1/16			1/16	1		-1	65	F4	4	257
17	17	66	66	1.0	1/2	1/2	2/2	3	1	1/4			1/4	1		0	60	C4	4	264
