mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/2	1	1	1/4		1/4	1		2	74		0
1	1	1/4	1/4	2/2	1	1	3/16		1/8	3/2		2	74		1
1	1	7/16	7/16	2/2	1	1	1/16		1/16	1		2	74		2
1	1	1/2	1/2	2/2	4	1	1/4		1/4	1		1	55		10
1	1	1/2	1/2	2/2	3	1	1/4		1/4	1		2	62		7
1	1	1/2	1/2	2/2	2	1	1/4		1/4	1		-2	70		4
1	1	1/2	1/2	2/2	1	1	1/4		1/4	1		2	74		3
1	1	3/4	3/4	2/2	4	1	3/16		1/8	3/2		1	55		11
1	1	3/4	3/4	2/2	3	1	3/16		1/8	3/2		2	62		8
1	1	3/4	3/4	2/2	2	1	3/16		1/8	3/2		-2	70		5
1	1	15/16	15/16	2/2	4	1	1/16		1/16	1		1	55		12
1	1	15/16	15/16	2/2	3	1	1/16		1/16	1		2	62		9
1	1	15/16	15/16	2/2	2	1	1/16		1/16	1		-2	70		6
2	2	0	0	2/2	4	1	1/4		1/4	1		6	54		25
2	2	0	0	2/2	3	1	1/4		1/4	1		2	62		21
2	2	0	0	2/2	2	1	1/4		1/4	1		3	69		17
2	2	0	0	2/2	1	1	1/4		1/4	1		2	74		13
2	2	1/4	1/4	2/2	1	1	3/16		1/8	3/2		2	74		14
2	2	7/16	7/16	2/2	1	1	1/16		1/16	1		2	74		15
2	2	1/2	1/2	2/2	4	1	1/4		1/4	1		3	57		26
2	2	1/2	1/2	2/2	3	1	1/4		1/4	1		2	62		22
2	2	1/2	1/2	2/2	2	1	3/16		1/8	3/2		0	72		18
2	2	1/2	1/2	2/2	1	1	1/4		1/4	1		2	74		16
2	2	11/16	11/16	2/2	2	1	1/16		1/16	1		0	72		19
2	2	3/4	3/4	2/2	4	1	3/16		1/8	3/2		3	57		27
2	2	3/4	3/4	2/2	3	1	3/16		1/8	3/2		2	62		23
2	2	3/4	3/4	2/2	2	1	1/4		1/4	1		0	72		20
2	2	15/16	15/16	2/2	4	1	1/16		1/16	1		3	57		28
2	2	15/16	15/16	2/2	3	1	1/16		1/16	1		2	62		24
3	3	0	0	2/2	4	1	1/4		1/4	1		1	55		42
3	3	0	0	2/2	3	1	1/4		1/4	1		2	62		41
3	3	0	0	2/2	2	1	1/4		1/4	1		-2	70		35
3	3	0	0	2/2	1	1	1/4		1/4	1		-2	82		29
3	3	1/4	1/4	2/2	2	1	3/16		1/8	3/2		2	74		36
3	3	1/4	1/4	2/2	1	1	3/16		1/8	3/2		-2	82		30
3	3	7/16	7/16	2/2	2	1	1/16		1/16	1		2	74		37
3	3	7/16	7/16	2/2	1	1	1/16		1/16	1		-2	82		31
3	3	1/2	1/2	2/2	2	1	3/8		1/4	3/2		2	74		38
3	3	1/2	1/2	2/2	1	1	3/8		1/4	3/2		-2	82		32
3	3	7/8	7/8	2/2	2	1	1/16		1/16	1		0	72		39
3	3	7/8	7/8	2/2	1	1	1/16		1/16	1		3	81		33
3	3	15/16	15/16	2/2	2	1	1/16		1/16	1		-2	70		40
3	3	15/16	15/16	2/2	1	1	1/16		1/16	1		1	79		34
4	4	0	0	2/2	4	1	1/4		1/4	1		0	60		51
4	4	0	0	2/2	3	1	1/4		1/4	1		-3	63		45
4	4	0	0	2/2	2	1	1		1	1		3	69		44
4	4	0	0	2/2	1	1	1		1	1		6	78		43
