mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
7	7	20	20	1.0	1/2	1/2	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
8	8	21	21	3.0	0	0	3/4	4	1		I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
9	9	24	24	1.0	0	0	3/4	4	1		V{	A	I		V	V						{	M	0	0	1, 5, 2		1	1
9	9	25	25	5.0	1/4	1/4	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	30	30	6.0	0	0	3/4	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
12	12	33	33	0.0	0	0	3/4	4	1		}	A	I									}		0	0				
13	13	36	36	1.0	0	0	3/4	4	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
13	13	37	37	1.0	1/4	1/4	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
13	13	38	38	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	14	39	39	1.0	0	0	3/4	4	1		vi(64)	A	I		vi(64)	vi			64				m	0	0	3, 2, -1		3	3
14	14	40	40	1.0	1/4	1/4	3/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
14	14	41	41	1.0	1/2	1/2	3/4	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
15	15	42	42	1.0	0	0	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
15	15	43	43	1.0	1/4	1/4	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
15	15	44	44	1.0	1/2	1/2	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
16	16	45	45	2.0	0	0	3/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
16	16	47	47	1.0	1/2	1/2	3/4	4	1		V|HC}	A	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
17	17	48	48	1.0	0	0	3/4	4	1		IV{	A	I		IV	IV						{	M	0	0	-1, 3, 0		-1	-1
17	17	49	49	1.0	1/4	1/4	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
17	17	50	50	1.0	1/2	1/2	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
18	18	51	51	1.0	0	0	3/4	4	1		#viio7(b86)/vi	A	I		#viio7(b86)/vi	#vii	o	7	b86	vi			o7	0	0	8, 5, 4, -1		8	8
18	18	52	52	1.0	1/4	1/4	3/4	4	1		#viio/vi	A	I		#viio/vi	#vii	o			vi			o	0	0	8, 5, 2		8	8
18	18	53	53	0.5	1/2	1/2	3/4	4	1		vi(64)	A	I		vi(64)	vi			64				m	0	0	3, 2, -1		3	3
18	18	107/2	107/2	0.5	5/8	5/8	3/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
19	19	54	54	1.0	0	0	3/4	4	1		ii65	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
19	19	55	55	1.0	1/4	1/4	3/4	4	1		ii7	A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
19	19	56	56	1.0	1/2	1/2	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
20	20		57		0	0	3/4	4	1	1	I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
21	20	57	60	2.0	0	0	3/4	4	1	2	I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
22	20	59	62	1.0	0	1/2	3/4	4	1		V{	A	I		V	V						{	M	0	0	1, 5, 2		1	1
23	21	60	63	6.0	0	0	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
25	23	66	69	3.0	0	0	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	24	69	72	3.0	0	0	3/4	4	1		I|IAC}	A	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
26	24	71	74	0.0	1/2	1/2	3/4	4	1		{	A	I									{		0	0				
27	25	72	75	3.0	0	0	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
28	26	75	78	2.0	0	0	3/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
28	26	77	80	1.0	1/2	1/2	3/4	4	1		V.I	A	V		I	I							M	0	0	0, 4, 1		0	0
29	27	78	81	2.0	0	0	3/4	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
29	27	80	83	1.0	1/2	1/2	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
30	28	81	84	2.0	0	0	3/4	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
30	28	83	86	1.0	1/2	1/2	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
31	29	84	87	0.75	0	0	3/4	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
31	29	339/4	351/4	0.25	3/16	3/16	3/4	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
31	29	85	88	1.0	1/4	1/4	3/4	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
31	29	86	89	1.0	1/2	1/2	3/4	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	30	87	90	3.0	0	0	3/4	4	1		I|PAC}	A	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
33	30	89	92	0.0	0	1/2	3/4	4	1		{	A	V									{		0	0				
34	31	90	93	3.0	0	0	3/4	4	1		I.#viio43/ii	A	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
35	32	93	96	3.0	0	0	3/4	4	1		V43/ii	A	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
36	33	96	99	3.0	0	0	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
37	34	99	102	3.0	0	0	3/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
38	35	102	105	1.0	0	0	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
38	35	103	106	1.0	1/4	1/4	3/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
38	35	104	107	1.0	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
39	36	105	108	2.0	0	0	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
39	36	107	110	1.0	1/2	1/2	3/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
40	37	108	111	1.0	0	0	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
40	37	109	112	1.0	1/4	1/4	3/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
40	37	110	113	1.0	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
41	38	111	114	1.0	0	0	3/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
41	38	112	115	2.0	1/4	1/4	3/4	4	1		V|HC}	A	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
41	38	113	116	0.0	1/2	1/2	3/4	4	1		{	A	I									{		0	0				
42	39	114	117	6.0	0	0	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
44	41	120	123	3.0	0	0	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	42	123	126	6.0	0	0	3/4	4	1		I|IAC}	A	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
45	42	125	128	0.0	1/2	1/2	3/4	4	1		{	A	I									{		0	0				
47	44	129	132	2.0	0	0	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
47	44	131	134	1.0	1/2	1/2	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
48	45	132	135	1.0	0	0	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
48	45	133	136	1.0	1/4	1/4	3/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
48	45	134	137	1.0	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
49	46	135	138	1.0	0	0	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
49	46	136	139	1.0	1/4	1/4	3/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
49	46	137	140	1.0	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
50	47	138	141	1.0	0	0	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
50	47	139	142	1.0	1/4	1/4	3/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
50	47	140	143	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	48		144		0	0	3/4	4	1	1	I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
52	48	141	146	3.0	0	0	3/4	4	1	2	I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
53	49	144	149	1.0	0	0	3/4	4	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
53	49	145	150	1.0	1/4	1/4	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
53	49	146	151	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	50	147	152	1.0	0	0	3/4	4	1		vi(64)	A	I		vi(64)	vi			64				m	0	0	3, 2, -1		3	3
54	50	148	153	1.0	1/4	1/4	3/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
54	50	149	154	1.0	1/2	1/2	3/4	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
55	51	150	155	1.0	0	0	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
55	51	151	156	1.0	1/4	1/4	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
55	51	152	157	1.0	1/2	1/2	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
56	52	153	158	2.0	0	0	3/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
56	52	155	160	1.0	1/2	1/2	3/4	4	1		V|HC}	A	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
57	53	156	161	1.0	0	0	3/4	4	1		IV{	A	I		IV	IV						{	M	0	0	-1, 3, 0		-1	-1
57	53	157	162	1.0	1/4	1/4	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
57	53	158	163	1.0	1/2	1/2	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
58	54	159	164	1.0	0	0	3/4	4	1		#viio7(b86)/vi	A	I		#viio7(b86)/vi	#vii	o	7	b86	vi			o7	0	0	8, 5, 4, -1		8	8
58	54	160	165	1.0	1/4	1/4	3/4	4	1		#viio/vi	A	I		#viio/vi	#vii	o			vi			o	0	0	8, 5, 2		8	8
58	54	161	166	0.5	1/2	1/2	3/4	4	1		vi(64)	A	I		vi(64)	vi			64				m	0	0	3, 2, -1		3	3
58	54	323/2	333/2	0.5	5/8	5/8	3/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
59	55	162	167	1.0	0	0	3/4	4	1		ii65	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
59	55	163	168	1.0	1/4	1/4	3/4	4	1		ii7	A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
59	55	164	169	1.0	1/2	1/2	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
60	56	165	170	3.0	0	0	3/4	4	1		I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
61	57	168	173	1.0	0	0	3/4	4	1		V{	A	I		V	V						{	M	0	0	1, 5, 2		1	1
61	57	169	174	5.0	1/4	1/4	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
63	59	174	179	6.0	0	0	3/4	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
64	60	177	182	0.0	0	0	3/4	4	1		}	A	I									}		0	0				
65	61	180	185	1.0	0	0	3/4	4	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
65	61	181	186	1.0	1/4	1/4	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
65	61	182	187	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	62	183	188	1.0	0	0	3/4	4	1		vi(64)	A	I		vi(64)	vi			64				m	0	0	3, 2, -1		3	3
66	62	184	189	1.0	1/4	1/4	3/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
66	62	185	190	1.0	1/2	1/2	3/4	4	1		I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
67	63	186	191	1.0	0	0	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
67	63	187	192	1.0	1/4	1/4	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
67	63	188	193	1.0	1/2	1/2	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
68	64	189	194	2.0	0	0	3/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
68	64	191	196	1.0	1/2	1/2	3/4	4	1		V|HC}	A	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
69	65	192	197	1.0	0	0	3/4	4	1		IV{	A	I		IV	IV						{	M	0	0	-1, 3, 0		-1	-1
69	65	193	198	1.0	1/4	1/4	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
69	65	194	199	1.0	1/2	1/2	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
70	66	195	200	2.0	0	0	3/4	4	1		#viio/vi	A	I		#viio/vi	#vii	o			vi			o	0	0	8, 5, 2		8	8
70	66	197	202	0.5	1/2	1/2	3/4	4	1		vi(64)	A	I		vi(64)	vi			64				m	0	0	3, 2, -1		3	3
70	66	395/2	405/2	0.5	5/8	5/8	3/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
71	67	198	203	1.0	0	0	3/4	4	1		ii65	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
71	67	199	204	1.0	1/4	1/4	3/4	4	1		ii7	A	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
71	67	200	205	1.0	1/2	1/2	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
72	68	201	206	3.0	0	0	3/4	4	1		I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
73	69	204	209	3.0	0	0	3/4	4	1		V7{	A	I		V7	V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
74	70	207	212	3.0	0	0	3/4	4	1		vi|DC}	A	I		vi	vi					DC	}	m	0	0	3, 0, 4		3	3
75	71	210	215	2.0	0	0	3/4	4	1		ii6{	A	I		ii6	ii		6				{	m	0	0	-1, 3, 2		2	-1
75	71	212	217	1.0	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	72	213	218	8.0	0	0	3/4	4	1		I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
76	72	215	220	0.0	1/2	1/2	3/4	4	1		{	A	I									{		0	0				
78	74	221	226	1.0	1/2	1/2	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
79	75	222	227	3.0	0	0	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
80	76	225	230	3.0	0	0	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
81	77	228	233	6.0	0	0	3/4	4	1		I}	A	I		I	I						}	M	0	0	0, 4, 1		0	0
