mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
107	105	417	421	2.0	0	0	4/4	4	1		ii7		A	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
107	105	419	423	2.0	1/2	1/2	4/4	4	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	106	421	425	8.0	0	0	4/4	4	1		I|PAC}{		A	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
110	108	429	433	1.0	0	0	4/4	4	1		V43(4)		A	I		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
110	108	430	434	3.0	1/4	1/4	4/4	4	1		V43		A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
111	109	433	437	8.0	0	0	4/4	4	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
113	111	441	445	1.0	0	0	4/4	4	1		I(4)}		A	I		I(4)		I			4			}	M	0	0	0, -1, 1		0	0
113	111	442	446	3.0	1/4	1/4	4/4	4	1		I|IAC		A	I		I		I					IAC		M	0	0	0, 4, 1		0	0
113	111	443	447	0.0	1/2	1/2	4/4	4	1		{		A	I										{		0	0				
114	112	445	449	2.0	0	0	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
114	112	447	451	2.0	1/2	1/2	4/4	4	1		V65/IV		A	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
115	113	449	453	4.0	0	0	4/4	4	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
116	114	453	457	2.0	0	0	4/4	4	1		V(64)		A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
116	114	455	459	2.0	1/2	1/2	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
117	115	457	461	8.0	0	0	4/4	4	1		I|PAC}		A	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
118	116	461	465	0.0	0	0	4/4	4	1		{		A	I										{		0	0				
119	117	465	469	2.0	0	0	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
119	117	467	471	2.0	1/2	1/2	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
120	118	469	473	2.0	0	0	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
120	118	471	475	2.0	1/2	1/2	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
121	119	473	477	2.0	0	0	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
121	119	475	479	2.0	1/2	1/2	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
122	120	477	481	2.0	0	0	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
122	120	479	483	2.0	1/2	1/2	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
123	121	481	485	4.0	0	0	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
124	122	485	489	4.0	0	0	4/4	4	1		V2		A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
125	123	489	493	4.0	0	0	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
126	124	493	497	4.0	0	0	4/4	4	1		V2		A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
127	125	497	501	4.0	0	0	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
128	126	501	505	4.0	0	0	4/4	4	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
129	127	505	509	4.0	0	0	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
130	128	509	513	2.0	0	0	4/4	4	1		ii7		A	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
130	128	511	515	2.0	1/2	1/2	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
131	129	513	517	4.0	0	0	4/4	4	1		i|EC}{		A	I		i		i					EC	}{	m	0	0	0, -3, 1		0	0
132	130	517	521	4.0	0	0	4/4	4	1		bVI		A	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
133	131	521	525	4.0	0	0	4/4	4	1		viio7/V		A	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
134	132	525	529	1.5	0	0	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
134	132	1053/2	1061/2	0.5	3/8	3/8	4/4	4	1		V(b64)		A	I		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
134	132	527	531	1.5	1/2	1/2	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
134	132	1057/2	1065/2	0.5	7/8	7/8	4/4	4	1		V(b64)		A	I		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
135	133	529	533	1.5	0	0	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
135	133	1061/2	1069/2	0.5	3/8	3/8	4/4	4	1		V(b64)		A	I		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
135	133	531	535	1.5	1/2	1/2	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
135	133	1065/2	1073/2	0.5	7/8	7/8	4/4	4	1		V(b64)		A	I		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
136	134	533	537	0.5	0	0	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
136	134	1067/2	1075/2	0.5	1/8	1/8	4/4	4	1		V(64)		A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
136	134	534	538	0.5	1/4	1/4	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
136	134	1069/2	1077/2	0.5	3/8	3/8	4/4	4	1		V(64)		A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
136	134	535	539	0.5	1/2	1/2	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
136	134	1071/2	1079/2	0.5	5/8	5/8	4/4	4	1		V(64)		A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
136	134	536	540	0.5	3/4	3/4	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
136	134	1073/2	1081/2	0.5	7/8	7/8	4/4	4	1		V(64)		A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
137	135	537	541	6.0	0	0	4/4	4	1		V|HC}		A	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
138	136	541	545	0.0	0	0	4/4	4	1		{		A	I										{		0	0				
138	136	543	547	1.0	1/2	1/2	4/4	4	1		V65		A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
138	136	544	548	3.0	3/4	3/4	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
139	137	547	551	1.0	1/2	1/2	4/4	4	1		V65		A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
139	137	548	552	1.0	3/4	3/4	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
140	138	549	553	1.0	0	0	4/4	4	1		V65		A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
140	138	550	554	3.0	1/4	1/4	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
141	139	553	557	1.0	0	0	4/4	4	1		V65		A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
141	139	554	558	1.0	1/4	1/4	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
141	139	555	559	1.0	1/2	1/2	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
141	139	556	560	1.0	3/4	3/4	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
142	140	557	561	1.0	0	0	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
142	140	558	562	1.0	1/4	1/4	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
142	140	559	563	1.0	1/2	1/2	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
142	140	560	564	1.0	3/4	3/4	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
143	141	561	565	2.0	0	0	4/4	4	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
143	141	563	567	2.0	1/2	1/2	4/4	4	1		viio43		A	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
144	142	565	569	4.0	0	0	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
145	143	569	573	1.0	0	0	4/4	4	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
145	143	570	574	1.0	1/4	1/4	4/4	4	1		ii6		A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
145	143	571	575	1.0	1/2	1/2	4/4	4	1		V(4)		A	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
145	143	572	576	1.0	3/4	3/4	4/4	4	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
146	144	573	577	5.0	0	0	4/4	4	1		I|PAC}		A	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
147	145	577	581	0.0	0	0	4/4	4	1		{		A	I										{		0	0				
147	145	578	582	1.0	1/4	1/4	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
147	145	579	583	1.0	1/2	1/2	4/4	4	1		V2		A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
147	145	580	584	3.0	3/4	3/4	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
148	146	583	587	1.0	1/2	1/2	4/4	4	1		V2		A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
148	146	584	588	1.0	3/4	3/4	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
149	147	585	589	1.0	0	0	4/4	4	1		V2		A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
149	147	586	590	3.0	1/4	1/4	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
150	148	589	593	1.0	0	0	4/4	4	1		V2		A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
150	148	590	594	1.0	1/4	1/4	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
150	148	591	595	1.0	1/2	1/2	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
150	148	592	596	1.0	3/4	3/4	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
151	149	593	597	1.0	0	0	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
151	149	594	598	1.0	1/4	1/4	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
151	149	595	599	6.0	1/2	1/2	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
153	151	601	605	4.0	0	0	4/4	4	1		viio2		A	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
154	152	605	609	4.0	0	0	4/4	4	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
155	153	609	613	4.0	0	0	4/4	4	1		I|IAC}{		A	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
156	154	613	617	4.0	0	0	4/4	4	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
157	155	617	621	4.0	0	0	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
158	156	621	625	4.0	0	0	4/4	4	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
159	157	625	629	2.0	0	0	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
159	157	627	631	2.0	1/2	1/2	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
160	158	629	633	3.0	0	0	4/4	4	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
160	158	632	636	1.0	3/4	3/4	4/4	4	1		ii6		A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
161	159	633	637	2.0	0	0	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
161	159	635	639	5.0	1/2	1/2	4/4	4	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
162	160	640	644	1.0	3/4	3/4	4/4	4	1		V65		A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
163	161	641	645	0.5	0	0	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
163	161	1283/2	1291/2	0.5	1/8	1/8	4/4	4	1		V65		A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
163	161	642	646	0.5	1/4	1/4	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
163	161	1285/2	1293/2	0.5	3/8	3/8	4/4	4	1		V65		A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
163	161	643	647	0.5	1/2	1/2	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
163	161	1287/2	1295/2	0.5	5/8	5/8	4/4	4	1		V65		A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
163	161	644	648	0.5	3/4	3/4	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
163	161	1289/2	1297/2	0.5	7/8	7/8	4/4	4	1		V65		A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
164	162	645	649	2.0	0	0	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
164	162	647	651	2.0	1/2	1/2	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
165	163	649	653	2.0	0	0	4/4	4	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
165	163	651	655	6.0	1/2	1/2	4/4	4	1		ii6		A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
167	165	657	661	2.0	0	0	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
167	165	659	663	0.5	1/2	1/2	4/4	4	1		vi(6)		A	I		vi(6)		vi			6				m	0	0	3, 0, -1		3	3
167	165	1319/2	1327/2	0.5	5/8	5/8	4/4	4	1		vi		A	I		vi		vi							m	0	0	3, 0, 4		3	3
167	165	660	664	1.0	3/4	3/4	4/4	4	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
168	166	661	665	1.0	0	0	4/4	4	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
168	166	662	666	1.0	1/4	1/4	4/4	4	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
168	166	663	667	1.0	1/2	1/2	4/4	4	1		V(4)		A	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
168	166	664	668	1.0	3/4	3/4	4/4	4	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
169	167	665	669	2.0	0	0	4/4	4	1		I|PAC}		A	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
169	167	667	671	1.0	1/2	1/2	4/4	4	1		IV{		A	I		IV		IV						{	M	0	0	-1, 3, 0		-1	-1
169	167	668	672	1.0	3/4	3/4	4/4	4	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
170	168	669	673	2.0	0	0	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
170	168	671	675	2.0	1/2	1/2	4/4	4	1		I(9^74)		A	I		I(9^74)		I			9^74				M	0	0	0, -1, 1	2, 5	0	0
171	169	673	677	2.0	0	0	4/4	4	1		I|IAC}		A	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
171	169	675	679	1.0	1/2	1/2	4/4	4	1		IV{		A	I		IV		IV						{	M	0	0	-1, 3, 0		-1	-1
171	169	676	680	1.0	3/4	3/4	4/4	4	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
172	170	677	681	2.0	0	0	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
172	170	679	683	2.0	1/2	1/2	4/4	4	1		I(9^74)		A	I		I(9^74)		I			9^74				M	0	0	0, -1, 1	2, 5	0	0
173	171	681	685	2.0	0	0	4/4	4	1		I|PAC}		A	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
173	171	683	687	1.0	1/2	1/2	4/4	4	1		IV{		A	I		IV		IV						{	M	0	0	-1, 3, 0		-1	-1
173	171	684	688	1.0	3/4	3/4	4/4	4	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
174	172	685	689	2.0	0	0	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
174	172	687	691	1.0	1/2	1/2	4/4	4	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
174	172	688	692	1.0	3/4	3/4	4/4	4	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
175	173	689	693	11.0	0	0	4/4	4	1		I|PAC}		A	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
177	175	700	704	1.0	3/4	3/4	4/4	4	1		I6{		A	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
178	176	701	705	4.0	0	0	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
179	177	705	709	3.0	0	0	4/4	4	1		V6		A	I		V6		V		6					M	0	0	5, 2, 1		1	5
179	177	708	712	1.0	3/4	3/4	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
180	178	709	713	4.0	0	0	4/4	4	1		V43		A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
181	179	713	717	6.0	0	0	4/4	4	1		I|IAC}		A	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
181	179	716	720	0.0	3/4	3/4	4/4	4	1		{		A	I										{		0	0				
182	180	719	723	2.0	1/2	1/2	4/4	4	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
183	181	721	725	1.0	0	0	4/4	4	1		I(64)		A	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
183	181	722	726	1.0	1/4	1/4	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
183	181	723	727	2.0	1/2	1/2	4/4	4	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
184	182	725	729	6.0	0	0	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
185	183	731	735	1.0	1/2	1/2	4/4	4	1		V6|HC}		A	I		V6		V		6			HC	}	M	0	0	5, 2, 1		1	5
185	183	732	736	1.0	3/4	3/4	4/4	4	1		I6{		A	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
186	184	733	737	4.0	0	0	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
187	185	737	741	1.0	0	0	4/4	4	1		V(64)		A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
187	185	738	742	3.0	1/4	1/4	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
188	186	741	745	4.0	0	0	4/4	4	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
189	187	745	749	1.0	0	0	4/4	4	1		I(94)}		A	I		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
189	187	746	750	5.0	1/4	1/4	4/4	4	1		I|IAC		A	I		I		I					IAC		M	0	0	0, 4, 1		0	0
189	187	748	752	0.0	3/4	3/4	4/4	4	1		{		A	I										{		0	0				
190	188	751	755	2.0	1/2	1/2	4/4	4	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
191	189	753	757	1.0	0	0	4/4	4	1		I(64)		A	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
191	189	754	758	1.0	1/4	1/4	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
191	189	755	759	2.0	1/2	1/2	4/4	4	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
192	190	757	761	1.0	0	0	4/4	4	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
192	190	758	762	1.0	1/4	1/4	4/4	4	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
192	190	759	763	1.0	1/2	1/2	4/4	4	1		V(64)		A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
192	190	760	764	1.0	3/4	3/4	4/4	4	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
193	191	761	765	2.0	0	0	4/4	4	1		I[I|PAC}		A	I	I	I		I					PAC	}	M	0	0	0, 4, 1		0	0
193	191	763	767	2.0	1/2	1/2	4/4	4	1		viio2{		A	I	I	viio2		vii	o	2				{	o7	0	0	-4, 5, 2, -1		5	-4
194	192	765	769	0.5	0	0	4/4	4	1		I(9)		A	I	I	I(9)		I			9				M	0	0	0, 4, 1	2	0	0
194	192	1531/2	1539/2	1.5	1/8	1/8	4/4	4	1		I		A	I	I	I		I							M	0	0	0, 4, 1		0	0
194	192	767	771	1.0	1/2	1/2	4/4	4	1		V7		A	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
194	192	768	772	1.0	3/4	3/4	4/4	4	1		V65		A	I	I	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
195	193	769	773	2.0	0	0	4/4	4	1		I|IAC}		A	I	I	I		I					IAC	}	M	0	0	0, 4, 1		0	0
195	193	771	775	2.0	1/2	1/2	4/4	4	1		viio2{		A	I	I	viio2		vii	o	2				{	o7	0	0	-4, 5, 2, -1		5	-4
196	194	773	777	0.5	0	0	4/4	4	1		I(9)		A	I	I	I(9)		I			9				M	0	0	0, 4, 1	2	0	0
196	194	1547/2	1555/2	1.5	1/8	1/8	4/4	4	1		I		A	I	I	I		I							M	0	0	0, 4, 1		0	0
196	194	775	779	1.0	1/2	1/2	4/4	4	1		V7		A	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
196	194	776	780	1.0	3/4	3/4	4/4	4	1		V65		A	I	I	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
197	195	777	781	11.0	0	0	4/4	4	1		I]|PAC}		A	I	I	I		I					PAC	}	M	0	0	0, 4, 1		0	0
