mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
48	48	7/8	7/8	2/2	4	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
49	49	0	0	2/2	4	1	I\\	g	III		I	I						\\	M	1	0	0, 4, 1		0	0
49	49	1/2	1/2	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
49	49	3/4	3/4	2/2	4	1	vi	g	III		vi	vi							m	1	0	3, 0, 4		3	3
50	50	0	0	2/2	4	1	IV	g	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
50	50	1/2	1/2	2/2	4	1	ii	g	III		ii	ii							m	1	0	2, -1, 3		2	2
50	50	3/4	3/4	2/2	4	1	viio	g	III		viio	vii	o						o	1	0	5, 2, -1		5	5
51	51	0	0	2/2	4	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
51	51	1/2	1/2	2/2	4	1	iii	g	III		iii	iii							m	1	0	4, 1, 5		4	4
51	51	3/4	3/4	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
52	52	0	0	2/2	4	1	vi	g	III		vi	vi							m	1	0	3, 0, 4		3	3
52	52	1/2	1/2	2/2	4	1	IV	g	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
52	52	3/4	3/4	2/2	4	1	ii	g	III		ii	ii							m	1	0	2, -1, 3		2	2
53	53	0	0	2/2	4	1	viio	g	III		viio	vii	o						o	1	0	5, 2, -1		5	5
53	53	1/2	1/2	2/2	4	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
53	53	3/4	3/4	2/2	4	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
54	54	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
54	54	1/2	1/2	2/2	4	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
55	55	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
55	55	1/2	1/2	2/2	4	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
56	56	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
56	56	1/4	1/4	2/2	4	1	@none	g	III		@none	@none							m	1	0				
58	58	0	0	2/2	4	1	viio7/V	g	III		viio7/V	vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
60	60	0	0	2/2	4	1	V2	g	III		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
62	62	0	0	2/2	4	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
62	62	1/2	1/2	2/2	4	1	IV	g	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
62	62	3/4	3/4	2/2	4	1	ii65	g	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
63	63	0	0	2/2	4	1	V(64)	g	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
63	63	1/2	1/2	2/2	4	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
64	64	0	0	2/2	4	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
64	64	1/2	1/2	2/2	4	1	IV	g	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
64	64	3/4	3/4	2/2	4	1	ii65	g	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
65	65	0	0	2/2	4	1	V(64)	g	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
65	65	1/2	1/2	2/2	4	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
66	66	0	0	2/2	4	1	I\\	g	III		I	I						\\	M	1	0	0, 4, 1		0	0
66	66	3/4	3/4	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
67	67	0	0	2/2	4	1	V65	g	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
68	68	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
69	69	0	0	2/2	4	1	V65	g	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
70	70	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
71	71	0	0	2/2	4	1	V65	g	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
72	72	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
72	72	1/4	1/4	2/2	4	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
72	72	1/2	1/2	2/2	4	1	I64	g	III		I64	I		64					M	1	0	1, 0, 4		0	1
72	72	3/4	3/4	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
73	73	0	0	2/2	4	1	ii(2)	g	III		ii(2)	ii			2				m	1	0	4, -1, 3		2	4
73	73	1/2	1/2	2/2	4	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
74	74	0	0	2/2	4	1	I(2)	g	III		I(2)	I			2				M	1	0	2, 4, 1		0	2
74	74	1/2	1/2	2/2	4	1	vi	g	III		vi	vi							m	1	0	3, 0, 4		3	3
75	75	0	0	2/2	4	1	ii65	g	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
75	75	1/2	1/2	2/2	4	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
76	76	0	0	2/2	4	1	I\\	g	III		I	I						\\	M	1	0	0, 4, 1		0	0
76	76	3/4	3/4	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
77	77	0	0	2/2	4	1	V65	g	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
77	77	1/2	1/2	2/2	4	1	V64	g	III		V64	V		64					M	1	0	2, 1, 5		1	2
77	77	3/4	3/4	2/2	4	1	V65	g	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
78	78	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
79	79	0	0	2/2	4	1	V65	g	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
79	79	1/2	1/2	2/2	4	1	V64	g	III		V64	V		64					M	1	0	2, 1, 5		1	2
79	79	3/4	3/4	2/2	4	1	V65	g	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
80	80	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
81	81	0	0	2/2	4	1	V65	g	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
81	81	1/2	1/2	2/2	4	1	V64	g	III		V64	V		64					M	1	0	2, 1, 5		1	2
81	81	3/4	3/4	2/2	4	1	V65	g	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
82	82	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
82	82	1/4	1/4	2/2	4	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
82	82	1/2	1/2	2/2	4	1	I64	g	III		I64	I		64					M	1	0	1, 0, 4		0	1
82	82	3/4	3/4	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
83	83	0	0	2/2	4	1	ii(2)	g	III		ii(2)	ii			2				m	1	0	4, -1, 3		2	4
83	83	1/2	1/2	2/2	4	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
84	84	0	0	2/2	4	1	I(2)	g	III		I(2)	I			2				M	1	0	2, 4, 1		0	2
84	84	1/2	1/2	2/2	4	1	vi	g	III		vi	vi							m	1	0	3, 0, 4		3	3
85	85	0	0	2/2	4	1	ii65	g	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
85	85	1/2	1/2	2/2	4	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
86	86	0	0	2/2	4	1	I\\	g	III		I	I						\\	M	1	0	0, 4, 1		0	0
86	86	1/4	1/4	2/2	4	1	@none	g	III		@none	@none							m	1	0				
87	87	3/4	3/4	2/2	4	1	V6	g	III		V6	V		6					M	1	0	5, 2, 1		1	5
88	88	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
88	88	1/4	1/4	2/2	4	1	IV	g	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
88	88	1/2	1/2	2/2	4	1	V(6)	g	III		V(6)	V			6				M	1	0	1, 5, 4		1	1
88	88	3/4	3/4	2/2	4	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
89	89	0	0	2/2	4	1	I\\	g	III		I	I						\\	M	1	0	0, 4, 1		0	0
89	89	1/4	1/4	2/2	4	1	@none	g	III		@none	@none							m	1	0				
90	90	3/4	3/4	2/2	4	1	V6	g	III		V6	V		6					M	1	0	5, 2, 1		1	5
91	91	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
91	91	1/4	1/4	2/2	4	1	IV	g	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
91	91	1/2	1/2	2/2	4	1	V(6)	g	III		V(6)	V			6				M	1	0	1, 5, 4		1	1
91	91	3/4	3/4	2/2	4	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
92	92	0	0	2/2	4	1	I\\	g	III		I	I						\\	M	1	0	0, 4, 1		0	0
92	92	1/2	1/2	2/2	4	1	IV(+4)	g	III		IV(+4)	IV			+4				M	1	0	-1, 3, 0	5	-1	-1
92	92	7/8	7/8	2/2	4	1	IV	g	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
93	93	0	0	2/2	4	1	I6(+7)	g	III		I6(+7)	I		6	+7				M	1	0	4, 1, 0	5	0	4
93	93	3/8	3/8	2/2	4	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
93	93	1/2	1/2	2/2	4	1	V64	g	III		V64	V		64					M	1	0	2, 1, 5		1	2
93	93	7/8	7/8	2/2	4	1	V43	g	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
94	94	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
94	94	1/2	1/2	2/2	4	1	IV(+4)	g	III		IV(+4)	IV			+4				M	1	0	-1, 3, 0	5	-1	-1
94	94	7/8	7/8	2/2	4	1	IV	g	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
95	95	0	0	2/2	4	1	I6(+7)	g	III		I6(+7)	I		6	+7				M	1	0	4, 1, 0	5	0	4
95	95	3/8	3/8	2/2	4	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
95	95	1/2	1/2	2/2	4	1	V64	g	III		V64	V		64					M	1	0	2, 1, 5		1	2
95	95	7/8	7/8	2/2	4	1	V43	g	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
96	96	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
96	96	1/2	1/2	2/2	4	1	V64	g	III		V64	V		64					M	1	0	2, 1, 5		1	2
96	96	7/8	7/8	2/2	4	1	V43	g	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
97	97	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
97	97	1/2	1/2	2/2	4	1	V64	g	III		V64	V		64					M	1	0	2, 1, 5		1	2
97	97	7/8	7/8	2/2	4	1	V43	g	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
98	98	0	0	2/2	4	1	I\\	g	III		I	I						\\	M	1	0	0, 4, 1		0	0
98	98	1/4	1/4	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
99	99	0	0	2/2	4	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
99	99	3/4	3/4	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
100	100	0	0	2/2	4	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
100	100	1/2	1/2	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
103	103	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
103	103	1/2	1/2	2/2	4	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
104	104	0	0	2/2	4	1	viio6	g	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
104	104	1/2	1/2	2/2	4	1	vi6	g	III		vi6	vi		6					m	1	0	0, 4, 3		3	0
105	105	0	0	2/2	4	1	V6	g	III		V6	V		6					M	1	0	5, 2, 1		1	5
105	105	1/4	1/4	2/2	4	1	vi6	g	III		vi6	vi		6					m	1	0	0, 4, 3		3	0
105	105	1/2	1/2	2/2	4	1	V6	g	III		V6	V		6					M	1	0	5, 2, 1		1	5
105	105	3/4	3/4	2/2	4	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
106	106	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
106	106	1/4	1/4	2/2	4	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
106	106	1/2	1/2	2/2	4	1	V\\	g	III		V	V						\\	M	1	0	1, 5, 2		1	1
107	107	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
107	107	1/2	1/2	2/2	4	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
108	108	0	0	2/2	4	1	viio6	g	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
108	108	1/2	1/2	2/2	4	1	vi6	g	III		vi6	vi		6					m	1	0	0, 4, 3		3	0
109	109	0	0	2/2	4	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
109	109	1/4	1/4	2/2	4	1	ii	g	III		ii	ii							m	1	0	2, -1, 3		2	2
109	109	1/2	1/2	2/2	4	1	V(4)	g	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
109	109	3/4	3/4	2/2	4	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
110	110	0	0	2/2	4	1	I\\	g	III		I	I						\\	M	1	0	0, 4, 1		0	0
110	110	1/4	1/4	2/2	4	1	@none	g	III		@none	@none							m	1	0				
112	112	0	0	2/2	4	1	iv.V6	g	iv		V6	V		6					M	1	1	5, 2, 1		1	5
113	113	0	0	2/2	4	1	V	g	iv		V	V							M	1	1	1, 5, 2		1	1
113	113	1/2	1/2	2/2	4	1	V(4)	g	iv		V(4)	V			4				M	1	1	1, 0, 2		1	1
114	114	0	0	2/2	4	1	V64	g	iv		V64	V		64					M	1	1	2, 1, 5		1	2
114	114	1/2	1/2	2/2	4	1	V2	g	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
115	115	0	0	2/2	4	1	i6	g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
116	116	0	0	2/2	4	1	V64	g	iv		V64	V		64					M	1	1	2, 1, 5		1	2
116	116	1/2	1/2	2/2	4	1	V2	g	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
117	117	0	0	2/2	4	1	i6	g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
117	117	1/2	1/2	2/2	4	1	V[V(64)	g	iv	V	V(64)	V			64				M	1	1	1, 0, -3		1	1
118	118	0	0	2/2	4	1	V7	g	iv	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
118	118	1/2	1/2	2/2	4	1	vi6	g	iv	V	vi6	vi		6					m	1	1	-7, -3, -4		-4	-7
119	119	0	0	2/2	4	1	V	g	iv	V	V	V							M	1	1	1, 5, 2		1	1
119	119	1/2	1/2	2/2	4	1	vi6	g	iv	V	vi6	vi		6					m	1	1	-7, -3, -4		-4	-7
120	120	0	0	2/2	4	1	V	g	iv	V	V	V							M	1	1	1, 5, 2		1	1
120	120	1/2	1/2	2/2	4	1	vi6	g	iv	V	vi6	vi		6					m	1	1	-7, -3, -4		-4	-7
121	121	0	0	2/2	4	1	V	g	iv	V	V	V							M	1	1	1, 5, 2		1	1
122	122	0	0	2/2	4	1	v.iv]	g	v	IV	iv	iv							m	1	1	-1, -4, 0		-1	-1
123	123	0	0	2/2	4	1	V7	g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
124	124	0	0	2/2	4	1	VI	g	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
125	125	0	0	2/2	4	1	ii%65	g	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
125	125	1/2	1/2	2/2	4	1	V65/V	g	v		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
126	126	0	0	2/2	4	1	V\\	g	v		V	V						\\	M	1	1	1, 5, 2		1	1
127	127	0	0	2/2	4	1	i[i	g	v	i	i	i							m	1	1	0, -3, 1		0	0
128	128	0	0	2/2	4	1	#viio65	g	v	i	#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
129	129	0	0	2/2	4	1	i	g	v	i	i	i							m	1	1	0, -3, 1		0	0
130	130	0	0	2/2	4	1	#viio65	g	v	i	#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
131	131	0	0	2/2	4	1	i]	g	v	i	i	i							m	1	1	0, -3, 1		0	0
131	131	3/4	3/4	2/2	4	1	i6	g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
132	132	0	0	2/2	4	1	iv	g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
132	132	1/2	1/2	2/2	4	1	iv64	g	v		iv64	iv		64					m	1	1	0, -1, -4		-1	0
